Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['analogy', 'inference']",1,33323.93359375,tensor(0.6726),1.037384033203125,0.6322878
"['anatomy', 'discipline']",1,33169.6953125,tensor(0.6519),10.197011947631836,0.4001617
"['aneurysm', 'disorder']",1,59065.22265625,tensor(0.5329),1.2726593017578125,0.5999374
"['anger', 'emotion']",1,26700.732421875,tensor(0.7241),1.7631874084472656,0.6962952
"['anger', 'feeling']",1,25839.23046875,tensor(0.7116),4.2607421875,0.5643999
"['animosity', 'emotion']",1,40098.875,tensor(0.6293),9.800804138183594,0.5295637
"['animosity', 'feeling']",1,31976.01953125,tensor(0.7085),9.718284606933594,0.411777
"['annals', 'periodical']",1,40618.1640625,tensor(0.6036),2.570201873779297,0.4351383
"['anorexia', 'disorder']",1,57947.55078125,tensor(0.5940),10.03262710571289,0.5916621
"['answer', 'statement']",1,30091.2421875,tensor(0.6854),9.635309219360352,0.58886063
"['ant', 'insect']",1,42887.828125,tensor(0.6820),6.2288665771484375,0.75597095
"['ant', 'invertebrate']",1,66601.6015625,tensor(0.5280),24.200302124023438,0.6064859
"['antibiotic', 'drug']",1,39687.46875,tensor(0.6577),22.021835327148438,0.6400577
"['antibody', 'molecule']",1,31702.65234375,tensor(0.6922),1.262725830078125,0.67402846
"['antiquity', 'era']",1,27332.92578125,tensor(0.7050),3.3256759643554688,0.47695407
"['apathy', 'feeling']",1,28380.921875,tensor(0.7333),39.850765228271484,0.54391795
"['ape', 'animal']",1,26799.7265625,tensor(0.7429),11.764972686767578,0.65316343
"['ape', 'mammal']",1,32976.5,tensor(0.6679),26.932769775390625,0.60178185
"['aphid', 'insect']",1,56799.77734375,tensor(0.6288),10.856058120727539,0.73145336
"['aphid', 'invertebrate']",1,62669.828125,tensor(0.6227),2.331981658935547,0.6686724
"['apostle', 'believer']",1,32005.306640625,tensor(0.7301),1.6691703796386719,0.547883
"['apple', 'solid']",1,42246.20703125,tensor(0.5564),4.661495208740234,0.18266223
"['apprehension', 'fear']",1,24429.66015625,tensor(0.7894),1.923309326171875,0.6919192
"['aquarium', 'container']",1,36341.453125,tensor(0.6665),1.5122108459472656,0.46424523
"['aqueduct', 'conduit']",1,33051.5078125,tensor(0.6067),1.9530372619628906,0.37301978
"['archbishop', 'clergyman']",1,39362.26953125,tensor(0.7177),1.0765342712402344,0.6746212
"['archbishop', 'priest']",1,31210.86328125,tensor(0.7888),16.0040283203125,0.7077994
"['arithmetic', 'discipline']",1,48554.75,tensor(0.5299),20.99962615966797,0.4102256
"['armchair', 'chair']",1,30157.611328125,tensor(0.6295),2.1229171752929688,0.52118355
"['army', 'organization']",1,38715.30078125,tensor(0.6641),5.916416168212891,0.39888608
"['aromatherapy', 'therapy']",1,36532.7421875,tensor(0.5856),1.2693557739257812,0.5320868
"['artery', 'vessel']",1,31983.08984375,tensor(0.6325),2.8898391723632812,0.4863503
"['artillery', 'armament']",1,32479.30078125,tensor(0.7295),0.92822265625,0.733308
"['artiste', 'entertainer']",1,33424.5,tensor(0.7362),1.6238327026367188,0.68921834
"['artiste', 'performer']",1,33869.7578125,tensor(0.7531),16.55853271484375,0.6095242
"['asp', 'reptile']",1,82669.921875,tensor(0.3532),21.4932861328125,0.30522054
"['asp', 'snake']",1,57089.66015625,tensor(0.4037),34.7711181640625,0.4134413
"['asp', 'vertebrate']",1,79928.90625,tensor(0.2951),66.1412582397461,0.20195517
"['aspirin', 'drug']",1,51609.91015625,tensor(0.6019),31.756092071533203,0.6429263
"['association', 'organization']",1,38373.25390625,tensor(0.7668),9.312667846679688,0.61908203
"['assortment', 'collection']",1,19397.91015625,tensor(0.7400),0.7038230895996094,0.5829815
"['asthma', 'illness']",1,30077.109375,tensor(0.7374),1.5885391235351562,0.68102705
"['astronomy', 'science']",1,33608.234375,tensor(0.6773),9.58875846862793,0.7670901
"['asylum', 'shelter']",1,25854.43359375,tensor(0.7477),2.6093826293945312,0.497374
"['attorney', 'professional']",1,34704.3125,tensor(0.5903),9.638570785522461,0.48345503
"['attraction', 'phenomenon']",1,29806.265625,tensor(0.7075),0.6345558166503906,0.47129008
"['auto', 'vehicle']",1,33434.75,tensor(0.7119),31.719512939453125,0.6613976
"['autobiography', 'record']",1,26027.619140625,tensor(0.6113),1.0651893615722656,0.4069609
"['automobile', 'vehicle']",1,22263.232421875,tensor(0.8090),39.473060607910156,0.7619071
"['baby', 'offspring']",1,32574.802734375,tensor(0.7046),4.317283630371094,0.5119305
"['bacterium', 'microorganism']",1,53839.00390625,tensor(0.6640),9.55584716796875,0.8530382
"['badminton', 'sport']",1,49703.6640625,tensor(0.5638),1.7595367431640625,0.63908076
"['baggage', 'container']",1,37259.87890625,tensor(0.6756),10.222127914428711,0.26806998
"['bailiff', 'worker']",1,42547.609375,tensor(0.5485),21.67664337158203,0.4619622
"['balloon', 'aircraft']",1,30635.7734375,tensor(0.6240),9.956586837768555,0.4746011
"['bamboo', 'wood']",1,22717.373046875,tensor(0.7497),2.4391250610351562,0.7164045
"['ban', 'decree']",1,33066.36328125,tensor(0.6628),14.777366638183594,0.45642292
"['bargain', 'agreement']",1,27907.990234375,tensor(0.7567),1.6273765563964844,0.27348036
"['baritone', 'entertainer']",1,47743.671875,tensor(0.5950),9.907218933105469,0.46577343
"['baritone', 'singer']",1,38067.52734375,tensor(0.6377),15.9261474609375,0.6215532
"['baroness', 'aristocrat']",1,40107.8828125,tensor(0.6485),0.8045883178710938,0.73484033
"['baronetcy', 'status']",1,61143.2265625,tensor(0.4775),3.9783096313476562,0.2441597
"['barrier', 'obstruction']",1,27562.775390625,tensor(0.7076),0.8107185363769531,0.59915614
"['basket', 'container']",1,44069.41796875,tensor(0.6138),21.515602111816406,0.5522197
"['basketball', 'game']",1,38519.3046875,tensor(0.5251),2.092975616455078,0.62009895
"['bassist', 'entertainer']",1,55167.234375,tensor(0.5499),21.384845733642578,0.40655
"['bassist', 'musician']",1,33902.265625,tensor(0.7622),15.204216003417969,0.7596735
"['bat', 'vertebrate']",1,65189.66796875,tensor(0.5258),14.497200012207031,0.36961842
"['batsman', 'athlete']",1,77111.9765625,tensor(0.4602),3.6023597717285156,0.5113937
"['batsman', 'player']",1,38295.07421875,tensor(0.6238),18.31310272216797,0.47475785
"['battleship', 'ship']",1,19899.447265625,tensor(0.8089),2.019390106201172,0.6582351
"['battleship', 'vehicle']",1,38967.33203125,tensor(0.5377),21.56036376953125,0.26772687
"['bead', 'jewelry']",1,40835.74609375,tensor(0.6084),4.87060546875,0.58127815
"['bean', 'vegetable']",1,22284.84765625,tensor(0.8084),4.7544708251953125,0.71713114
"['bear', 'carnivore']",1,50103.9140625,tensor(0.6263),3.6697921752929688,0.41521
"['bear', 'mammal']",1,40382.140625,tensor(0.7219),2.055927276611328,0.42763755
"['bear', 'vertebrate']",1,55533.95703125,tensor(0.5855),1.3456344604492188,0.2876083
"['beard', 'hair']",1,16993.666015625,tensor(0.8095),2.8694496154785156,0.6595711
"['bed', 'furniture']",1,32945.67578125,tensor(0.7159),7.77154541015625,0.53051764
"['bee', 'animal']",1,56424.1875,tensor(0.5186),12.795475006103516,0.6884119
"['bee', 'invertebrate']",1,82788.484375,tensor(0.4740),6.812374114990234,0.500328
"['beech', 'tree']",1,29082.416015625,tensor(0.7197),11.244621276855469,0.55334824
"['beer', 'beverage']",1,24529.28515625,tensor(0.8098),4.1283111572265625,0.724606
"['beer', 'liquid']",1,35956.296875,tensor(0.6551),20.75312042236328,0.4257939
"['bend', 'curve']",1,27969.44921875,tensor(0.7355),3.9068222045898438,0.60356414
"['benzene', 'chemical']",1,38116.234375,tensor(0.6499),20.836536407470703,0.7131889
"['benzene', 'hydrocarbon']",1,41515.46875,tensor(0.6744),16.53490447998047,0.6871115
"['benzodiazepine', 'drug']",1,41244.6328125,tensor(0.7094),40.19658279418945,0.6657316
"['bereavement', 'emotion']",1,59162.8046875,tensor(0.5317),21.298912048339844,0.41661677
"['berry', 'solid']",1,39185.703125,tensor(0.5819),11.438457489013672,0.2933661
"['bestseller', 'publication']",1,34838.66015625,tensor(0.7086),0.7977066040039062,0.5162795
"['beverage', 'fluid']",1,33826.84375,tensor(0.6655),4.602867126464844,0.27020687
"['beverage', 'liquid']",1,31004.087890625,tensor(0.7259),5.4157562255859375,0.5617854
"['bib', 'fabric']",1,64865.33984375,tensor(0.4531),11.958290100097656,0.5105052
"['bike', 'vehicle']",1,32584.630859375,tensor(0.6692),53.514122009277344,0.6695666
"['binder', 'machine']",1,41814.29296875,tensor(0.5224),2.6303329467773438,0.34568542
"['bingo', 'game']",1,23015.17578125,tensor(0.5799),11.47627067565918,0.43511853
"['biochemistry', 'chemistry']",1,25089.642578125,tensor(0.7854),0.5229454040527344,0.7325912
"['biochemistry', 'science']",1,29701.439453125,tensor(0.7043),3.7990798950195312,0.6822736
"['biologist', 'scientist']",1,23412.029296875,tensor(0.7915),0.5594062805175781,0.8588225
"['biotechnology', 'discipline']",1,42415.4296875,tensor(0.5335),31.30097198486328,0.29170397
"['biplane', 'aircraft']",1,19691.794921875,tensor(0.8204),21.323257446289062,0.6495114
"['biplane', 'airplane']",1,27882.490234375,tensor(0.7939),0.8154335021972656,0.63986933
"['biplane', 'vehicle']",1,50649.51171875,tensor(0.5737),17.79248809814453,0.5229154
"['bird', 'animal']",1,26154.265625,tensor(0.7435),21.986806869506836,0.72594464
"['birthday', 'anniversary']",1,26757.064453125,tensor(0.8247),0.6050758361816406,0.70770615
"['bitterness', 'emotion']",1,26477.181640625,tensor(0.7016),31.152507781982422,0.55581385
"['bitterness', 'feeling']",1,20692.23046875,tensor(0.7717),21.375682830810547,0.50335234
"['black', 'color']",1,34703.7421875,tensor(0.7256),2.0643310546875,0.6021213
"['blaze', 'combustion']",1,44877.578125,tensor(0.5681),3.3475990295410156,0.30343035
"['bluegrass', 'herb']",1,45414.4609375,tensor(0.5035),3.8065414428710938,0.38106507
"['boar', 'mammal']",1,27357.31640625,tensor(0.6797),22.91330337524414,0.4723696
"['bomber', 'aircraft']",1,23824.388671875,tensor(0.7882),31.09084701538086,0.6138999
"['bomber', 'airplane']",1,36990.37109375,tensor(0.7403),4.304985046386719,0.4998983
"['bonnet', 'clothing']",1,38747.51953125,tensor(0.5929),2.801036834716797,0.33329213
"['bonnet', 'commodity']",1,46556.18359375,tensor(0.4844),18.010787963867188,0.0952786
"['bookmark', 'marker']",1,39195.3125,tensor(0.6020),2.4083480834960938,0.32152873
"['bookshop', 'shop']",1,40155.3671875,tensor(0.6429),2.1795997619628906,0.6524888
"['booze', 'beverage']",1,44778.6328125,tensor(0.6292),31.37432098388672,0.5676288
"['booze', 'drug']",1,37166.21875,tensor(0.6484),21.951805114746094,0.56543416
"['border', 'boundary']",1,27340.7109375,tensor(0.8738),1.5474166870117188,0.57504493
"['boss', 'leader']",1,23243.048828125,tensor(0.7853),3.8257904052734375,0.5129833
"['bottle', 'container']",1,29312.931640625,tensor(0.7622),30.96253204345703,0.58637977
"['boulevard', 'thoroughfare']",1,38984.63671875,tensor(0.7053),9.514312744140625,0.6896689
"['bounty', 'payment']",1,31876.802734375,tensor(0.6917),2.51678466796875,0.37072754
"['bourgeoisie', 'people']",1,25241.962890625,tensor(0.5538),1.5855445861816406,0.33219147
"['bowling', 'game']",1,30831.796875,tensor(0.5859),21.722047805786133,0.5053875
"['box', 'container']",1,36070.51953125,tensor(0.7358),40.30945587158203,0.6090763
"['bra', 'clothing']",1,28376.767578125,tensor(0.7396),17.881366729736328,0.5239689
"['breaker', 'worker']",1,39283.48828125,tensor(0.6833),31.544090270996094,0.29585212
"['breeze', 'wind']",1,18996.80859375,tensor(0.8340),2.699108123779297,0.541648
"['brethren', 'organization']",1,34710.265625,tensor(0.5827),20.98871612548828,0.26378414
"['bridesmaid', 'woman']",1,35730.19921875,tensor(0.6162),1.7889633178710938,0.52413106
"['brigade', 'organization']",1,48958.94140625,tensor(0.5518),30.97894287109375,0.32779002
"['bronze', 'alloy']",1,45702.21484375,tensor(0.6299),2.6925735473632812,0.5363065
"['brook', 'stream']",1,29972.107421875,tensor(0.7957),3.3156089782714844,0.49308267
"['brother', 'kinsman']",1,39398.40234375,tensor(0.6894),1.5501289367675781,0.57427543
"['buffalo', 'mammal']",1,34729.10546875,tensor(0.6452),31.707538604736328,0.5117437
"['bug', 'animal']",1,54729.8046875,tensor(0.5458),33.7363395690918,0.40053594
"['bug', 'invertebrate']",1,77915.171875,tensor(0.4763),12.716787338256836,0.3281933
"['buggy', 'container']",1,56197.0390625,tensor(0.5074),47.127197265625,0.17991692
"['buggy', 'vehicle']",1,43384.3046875,tensor(0.6209),35.968605041503906,0.392766
"['bull', 'animal']",1,30419.09375,tensor(0.7070),40.0007438659668,0.53637475
"['bull', 'mammal']",1,43520.13671875,tensor(0.6031),16.710519790649414,0.36218628
"['bulldog', 'dog']",1,26233.3515625,tensor(0.7682),2.969432830810547,0.7322877
"['bungalow', 'house']",1,19581.1171875,tensor(0.7801),1.0411186218261719,0.7481945
"['bungalow', 'housing']",1,34153.58984375,tensor(0.6930),16.15740966796875,0.51297194
"['bureau', 'organization']",1,29977.078125,tensor(0.6701),39.70973587036133,0.45616704
"['butcher', 'merchant']",1,33107.96875,tensor(0.6332),1.63861083984375,0.53151506
"['butter', 'solid']",1,36088.609375,tensor(0.6149),21.950456619262695,0.25390652
"['butterfly', 'animal']",1,70970.2265625,tensor(0.4265),46.870513916015625,0.54406214
"['butterfly', 'insect']",1,55149.14453125,tensor(0.6132),4.036075592041016,0.6186574
"['cabbage', 'vegetable']",1,22473.4296875,tensor(0.8151),9.765981674194336,0.7732084
"['cafe', 'restaurant']",1,16853.818359375,tensor(0.8011),4.007289886474609,0.80271
"['cage', 'enclosure']",1,49869.34375,tensor(0.6058),4.9047698974609375,0.62761784
"['cairn', 'symbol']",1,62066.5703125,tensor(0.5348),12.917915344238281,0.27665234
"['calamity', 'misfortune']",1,26914.322265625,tensor(0.7983),0.6848258972167969,0.6674565
"['calculation', 'procedure']",1,30664.59375,tensor(0.6604),0.8527793884277344,0.47576717
"['calf', 'animal']",1,29097.1484375,tensor(0.7023),53.41535949707031,0.5532534
"['camera', 'equipment']",1,43306.19921875,tensor(0.6014),1.7360687255859375,0.450186
"['cameraman', 'artist']",1,44074.11328125,tensor(0.5979),1.7360992431640625,0.43746874
"['campsite', 'site']",1,26929.1640625,tensor(0.6571),2.4817161560058594,0.5002433
"['candy', 'food']",1,18655.544921875,tensor(0.6912),3.415374755859375,0.58054185
"['cannon', 'armament']",1,28965.1875,tensor(0.6698),10.094013214111328,0.57339984
"['cannon', 'artillery']",1,25889.1953125,tensor(0.7921),0.691162109375,0.67066926
"['carbohydrate', 'molecule']",1,59666.62890625,tensor(0.5426),9.807645797729492,0.62062263
"['carbonate', 'chemical']",1,32153.796875,tensor(0.6426),31.27349090576172,0.6273816
"['carcinoma', 'cancer']",1,46515.19140625,tensor(0.6531),1.3895111083984375,0.66880083
"['carcinoma', 'tumor']",1,56883.1875,tensor(0.6103),16.307899475097656,0.73184127
"['cardinal', 'bishop']",1,43352.828125,tensor(0.6486),1.577239990234375,0.67479616
"['cardinal', 'leader']",1,51730.15234375,tensor(0.5366),1.021270751953125,0.28244498
"['caring', 'love']",1,26485.6171875,tensor(0.6529),2.7241668701171875,0.46991953
"['carnage', 'murder']",1,26701.615234375,tensor(0.6593),1.7301979064941406,0.5222837
"['carp', 'seafood']",1,38897.296875,tensor(0.6717),5.5390167236328125,0.5280387
"['carpenter', 'worker']",1,33095.67578125,tensor(0.6940),39.13569259643555,0.65344536
"['casket', 'container']",1,29354.791015625,tensor(0.6518),53.548892974853516,0.3412775
"['cassette', 'container']",1,43234.13671875,tensor(0.5627),58.82283401489258,0.32675147
"['castle', 'building']",1,25880.66796875,tensor(0.6788),2.4781417846679688,0.4736752
"['castle', 'dwelling']",1,43031.05078125,tensor(0.6550),17.315040588378906,0.39256087
"['castle', 'house']",1,22828.669921875,tensor(0.7231),5.670131683349609,0.6136201
"['castle', 'housing']",1,45498.90625,tensor(0.5591),16.61590576171875,0.3093214
"['cat', 'carnivore']",1,45184.7890625,tensor(0.5880),13.50538444519043,0.58641833
"['cat', 'mammal']",1,33199.1796875,tensor(0.6934),22.13628578186035,0.6231003
"['cataract', 'illness']",1,41708.91015625,tensor(0.6374),10.103042602539062,0.50289416
"['catastrophe', 'misfortune']",1,44509.3671875,tensor(0.6252),9.529701232910156,0.51373225
"['catcher', 'player']",1,26311.169921875,tensor(0.6251),10.156011581420898,0.5754956
"['caterpillar', 'larva']",1,42856.9375,tensor(0.7050),2.0298500061035156,0.66074294
"['caucus', 'gathering']",1,39949.28125,tensor(0.6607),2.5753135681152344,0.40686128
"['celery', 'herb']",1,59857.0859375,tensor(0.4999),11.335636138916016,0.5777194
"['cellist', 'entertainer']",1,66936.453125,tensor(0.4552),31.111557006835938,0.48888445
"['cellist', 'performer']",1,50652.67578125,tensor(0.5526),0.7547187805175781,0.6305566
"['cellulose', 'carbohydrate']",1,39332.73828125,tensor(0.7129),9.650260925292969,0.5986497
"['cellulose', 'chemical']",1,37700.33984375,tensor(0.6063),15.716075897216797,0.6230706
"['cemetery', 'site']",1,22660.234375,tensor(0.7161),10.593067169189453,0.53356975
"['cereal', 'herb']",1,34932.40625,tensor(0.5177),22.56241798400879,0.4825105
"['chalet', 'building']",1,26448.435546875,tensor(0.6237),10.754312515258789,0.31619042
"['chalet', 'house']",1,24413.654296875,tensor(0.6893),4.2020721435546875,0.63925207
"['chamber', 'enclosure']",1,42208.14453125,tensor(0.6603),9.950614929199219,0.5483233
"['champagne', 'alcohol']",1,28421.72265625,tensor(0.7078),21.477203369140625,0.4431174
"['champagne', 'wine']",1,18548.0625,tensor(0.7849),16.61505889892578,0.6743681
"['chancellor', 'leader']",1,30377.9921875,tensor(0.6940),21.220993041992188,0.57321787
"['chant', 'music']",1,18518.1484375,tensor(0.7086),4.025135040283203,0.42757845
"['chapel', 'building']",1,19893.4765625,tensor(0.6683),21.35242462158203,0.55391306
"['charcoal', 'carbon']",1,27185.892578125,tensor(0.7282),1.577911376953125,0.5867529
"['chariot', 'vehicle']",1,26425.890625,tensor(0.7058),68.54873657226562,0.40302467
"['charity', 'institution']",1,33042.4296875,tensor(0.6263),1.2032318115234375,0.45072156
"['chateau', 'dwelling']",1,33873.6484375,tensor(0.6707),10.458024978637695,0.28969747
"['checklist', 'information']",1,34654.51171875,tensor(0.6592),0.7305831909179688,0.5028282
"['checklist', 'list']",1,33570.71875,tensor(0.6946),15.948265075683594,0.6002093
"['cheese', 'food']",1,19757.984375,tensor(0.7481),10.613298416137695,0.66348416
"['chef', 'worker']",1,37045.7578125,tensor(0.6004),47.354637145996094,0.48442703
"['chemistry', 'science']",1,28090.6328125,tensor(0.7570),9.713996887207031,0.6257745
"['chemotherapy', 'care']",1,29373.21875,tensor(0.6683),2.0907745361328125,0.45908737
"['chick', 'animal']",1,30381.724609375,tensor(0.6590),58.97593307495117,0.528438
"['chick', 'bird']",1,30050.83203125,tensor(0.6934),2.0497970581054688,0.5603413
"['chick', 'vertebrate']",1,52416.46875,tensor(0.5233),2.749347686767578,0.32897583
"['chicken', 'solid']",1,36054.50390625,tensor(0.5889),31.582176208496094,0.21516877
"['chilli', 'vegetable']",1,51876.0078125,tensor(0.5491),21.517200469970703,0.5946524
"['chimpanzee', 'mammal']",1,54533.98828125,tensor(0.6038),53.16167068481445,0.70770055
"['chimpanzee', 'vertebrate']",1,54419.80078125,tensor(0.6214),15.582563400268555,0.6231708
"['chocolate', 'food']",1,22361.50390625,tensor(0.6877),21.838773727416992,0.6339652
"['church', 'organization']",1,45111.390625,tensor(0.6050),46.833858489990234,0.38376608
"['cider', 'fluid']",1,59551.46875,tensor(0.4445),32.18845748901367,0.17126392
"['cipher', 'message']",1,32140.638671875,tensor(0.6449),2.5791015625,0.2902141
"['classroom', 'room']",1,34092.875,tensor(0.6534),2.1695938110351562,0.54608166
"['clerk', 'worker']",1,36493.07421875,tensor(0.6612),53.29846954345703,0.6016513
"['clinician', 'professional']",1,37653.16796875,tensor(0.6027),21.091941833496094,0.5621152
"['clown', 'fool']",1,30330.912109375,tensor(0.6438),3.0790328979492188,0.6297025
"['club', 'organization']",1,45074.4453125,tensor(0.6222),53.584381103515625,0.3862246
"['clubhouse', 'building']",1,19928.943359375,tensor(0.7129),31.091960906982422,0.5446129
"['coach', 'trainer']",1,38615.04296875,tensor(0.7242),2.1402969360351562,0.7191282
"['coaching', 'occupation']",1,55469.73046875,tensor(0.4539),1.8596038818359375,0.15540718
"['cockroach', 'insect']",1,58294.75390625,tensor(0.5679),30.98006820678711,0.7534681
"['cockroach', 'invertebrate']",1,76791.796875,tensor(0.4720),15.555341720581055,0.5370356
"['cocktail', 'alcohol']",1,30383.916015625,tensor(0.7224),31.3760986328125,0.46942982
"['cold', 'illness']",1,49792.61328125,tensor(0.5715),22.275188446044922,0.34849152
"['collagen', 'molecule']",1,51243.0546875,tensor(0.5485),21.34334945678711,0.55778754
"['collagen', 'protein']",1,35221.66796875,tensor(0.6581),15.694198608398438,0.6993943
"['colon', 'organ']",1,41680.953125,tensor(0.5551),2.8417892456054688,0.59492314
"['colt', 'male']",1,57172.9296875,tensor(0.5041),8.322845458984375,0.3511768
"['columnist', 'journalist']",1,16631.404296875,tensor(0.8743),0.4734764099121094,0.80382514
"['comedian', 'performer']",1,24239.193359375,tensor(0.7879),21.124435424804688,0.6965513
"['comic', 'entertainer']",1,39623.125,tensor(0.6597),39.7481803894043,0.43850344
"['comic', 'performer']",1,42158.703125,tensor(0.6282),10.207788467407227,0.3681496
"['comment', 'statement']",1,22433.96875,tensor(0.8145),20.8489990234375,0.64829403
"['commission', 'organization']",1,39663.75,tensor(0.6604),58.8096809387207,0.42041922
"['committee', 'organization']",1,32317.474609375,tensor(0.7082),63.90641784667969,0.57138014
"['company', 'institution']",1,37935.15625,tensor(0.6921),9.667404174804688,0.43525547
"['company', 'organization']",1,32310.888671875,tensor(0.7019),39.88188171386719,0.53466225
"['compass', 'instrument']",1,30824.810546875,tensor(0.6885),1.4597282409667969,0.50191206
"['compassion', 'feeling']",1,26191.775390625,tensor(0.6813),53.25201416015625,0.48601687
"['competitiveness', 'trait']",1,44926.078125,tensor(0.5372),1.9285011291503906,0.40388796
"['complacency', 'feeling']",1,32211.205078125,tensor(0.6919),58.89860534667969,0.4902807
"['compost', 'mixture']",1,48800.71875,tensor(0.5663),2.7454910278320312,0.3084355
"['concert', 'performance']",1,20837.849609375,tensor(0.8215),1.2963371276855469,0.42057136
"['concerto', 'music']",1,26947.568359375,tensor(0.6685),10.342967987060547,0.54348755
"['condom', 'contraceptive']",1,42019.2421875,tensor(0.6765),2.0871505737304688,0.67031276
"['condominium', 'dwelling']",1,45825.0859375,tensor(0.6106),21.1656494140625,0.48216614
"['condominium', 'housing']",1,32523.91796875,tensor(0.7435),3.824665069580078,0.60772043
"['conjecture', 'idea']",1,34622.33984375,tensor(0.6294),2.1082992553710938,0.4262525
"['conservatism', 'attitude']",1,40075.91796875,tensor(0.6152),0.6659965515136719,0.5413719
"['contract', 'statement']",1,40307.234375,tensor(0.6493),31.053264617919922,0.33492732
"['convent', 'building']",1,25513.466796875,tensor(0.5985),39.640445709228516,0.39823958
"['convent', 'dwelling']",1,40201.64453125,tensor(0.5796),9.960887908935547,0.39210957
"['convention', 'meeting']",1,27329.41015625,tensor(0.7930),0.6776313781738281,0.6065959
"['conversion', 'transformation']",1,25846.232421875,tensor(0.8516),0.4606666564941406,0.5336576
"['cook', 'worker']",1,36208.80078125,tensor(0.6009),59.1010856628418,0.37552595
"['cookbook', 'book']",1,39268.765625,tensor(0.5292),1.9577674865722656,0.67782694
"['cookie', 'solid']",1,37223.05078125,tensor(0.5976),39.99266815185547,0.2604444
"['cool', 'temperature']",1,25041.33984375,tensor(0.7817),3.771697998046875,0.27007937
"['copyright', 'right']",1,32236.490234375,tensor(0.6095),1.8733177185058594,0.18678291
"['coriander', 'herb']",1,51553.5234375,tensor(0.5227),32.31230926513672,0.5788897
"['corporation', 'organization']",1,26232.291015625,tensor(0.7227),72.81617736816406,0.5837663
"['corridor', 'passageway']",1,25620.330078125,tensor(0.8067),0.7914581298828125,0.64068824
"['cosmology', 'discipline']",1,50338.2109375,tensor(0.5186),39.71413803100586,0.34883803
"['cottage', 'house']",1,14645.052734375,tensor(0.8080),31.068069458007812,0.7292994
"['cottage', 'housing']",1,25718.357421875,tensor(0.6886),9.88020133972168,0.43633217
"['cotton', 'fiber']",1,36786.1328125,tensor(0.6458),2.674957275390625,0.53092945
