Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['archbishop', 'priest']",1,16114.26953125,tensor(0.8060),15.719345092773438,0.7077994
"['arithmetic', 'discipline']",1,32848.4765625,tensor(0.5430),21.125049591064453,0.4102256
"['armchair', 'chair']",1,11277.830078125,tensor(0.7401),1.9995040893554688,0.52118355
"['army', 'organization']",1,17113.892578125,tensor(0.6561),5.9399566650390625,0.39888608
"['aromatherapy', 'therapy']",1,16196.33984375,tensor(0.5853),1.2185325622558594,0.5320868
"['artery', 'vessel']",1,16189.8740234375,tensor(0.5875),2.8687515258789062,0.4863503
"['artillery', 'armament']",1,17755.966796875,tensor(0.7336),0.8684005737304688,0.733308
"['artiste', 'entertainer']",1,21343.908203125,tensor(0.7765),1.4716682434082031,0.68921834
"['artiste', 'performer']",1,19179.763671875,tensor(0.7795),16.27886199951172,0.6095242
"['asp', 'reptile']",1,50529.33203125,tensor(0.3369),21.723060607910156,0.30522054
"['asp', 'snake']",1,41374.421875,tensor(0.3413),34.69779968261719,0.4134413
"['asp', 'vertebrate']",1,54328.6953125,tensor(0.2708),66.23890686035156,0.20195517
"['aspirin', 'drug']",1,25841.5703125,tensor(0.6154),31.678691864013672,0.6429263
"['association', 'organization']",1,17554.25390625,tensor(0.7841),9.386930465698242,0.61908203
"['assortment', 'collection']",1,6907.9921875,tensor(0.7591),0.6146163940429688,0.5829815
"['asthma', 'illness']",1,16530.138671875,tensor(0.7479),1.5467376708984375,0.68102705
"['astronomy', 'science']",1,6785.2353515625,tensor(0.7310),9.577499389648438,0.7670901
"['asylum', 'shelter']",1,12647.646484375,tensor(0.7710),2.484813690185547,0.497374
"['attorney', 'professional']",1,11580.8193359375,tensor(0.5648),9.78721809387207,0.48345503
"['attraction', 'phenomenon']",1,18520.70703125,tensor(0.6965),0.542510986328125,0.47129008
"['auto', 'vehicle']",1,13854.4677734375,tensor(0.7809),31.635498046875,0.6613976
"['autobiography', 'record']",1,6818.9833984375,tensor(0.6326),1.0734748840332031,0.4069609
"['automobile', 'vehicle']",1,8025.46435546875,tensor(0.8520),39.3005256652832,0.7619071
"['baby', 'offspring']",1,17239.2265625,tensor(0.7452),4.169658660888672,0.5119305
"['bacterium', 'microorganism']",1,32145.109375,tensor(0.6530),9.487703323364258,0.8530382
"['badminton', 'sport']",1,25130.05078125,tensor(0.5793),1.670135498046875,0.63908076
"['baggage', 'container']",1,21810.3046875,tensor(0.7040),10.083738327026367,0.26806998
"['bailiff', 'worker']",1,28318.490234375,tensor(0.5455),21.56861114501953,0.4619622
"['balloon', 'aircraft']",1,7171.1396484375,tensor(0.6449),10.002302169799805,0.4746011
"['bamboo', 'wood']",1,9665.318359375,tensor(0.7472),2.4125900268554688,0.7164045
"['ban', 'decree']",1,22155.009765625,tensor(0.6432),14.719429016113281,0.45642292
"['bargain', 'agreement']",1,10913.8857421875,tensor(0.8013),1.5799636840820312,0.27348036
"['baritone', 'entertainer']",1,28885.396484375,tensor(0.6298),9.865612030029297,0.46577343
"['baritone', 'singer']",1,11881.0361328125,tensor(0.6756),15.967842102050781,0.6215532
"['baroness', 'aristocrat']",1,25161.80078125,tensor(0.6454),0.7906341552734375,0.73484033
"['baronetcy', 'status']",1,26488.552734375,tensor(0.4908),3.8591537475585938,0.2441597
"['barrier', 'obstruction']",1,16907.689453125,tensor(0.7321),0.738677978515625,0.59915614
"['basket', 'container']",1,21248.810546875,tensor(0.7205),21.248897552490234,0.5522197
"['basketball', 'game']",1,8848.1728515625,tensor(0.5501),2.0345726013183594,0.62009895
"['bassist', 'entertainer']",1,37058.1640625,tensor(0.5531),21.540428161621094,0.40655
"['bassist', 'musician']",1,15257.6806640625,tensor(0.7789),15.138107299804688,0.7596735
"['bat', 'vertebrate']",1,43261.26171875,tensor(0.5835),14.509906768798828,0.36961842
"['batsman', 'athlete']",1,45345.5859375,tensor(0.4935),3.4883155822753906,0.5113937
"['batsman', 'player']",1,7866.61865234375,tensor(0.6119),18.248870849609375,0.47475785
"['battleship', 'ship']",1,5445.3662109375,tensor(0.8132),1.9901504516601562,0.6582351
"['battleship', 'vehicle']",1,17101.09375,tensor(0.5427),21.46381378173828,0.26772687
"['bead', 'jewelry']",1,29773.806640625,tensor(0.6031),4.85369873046875,0.58127815
"['bean', 'vegetable']",1,12633.9814453125,tensor(0.8101),4.750343322753906,0.71713114
"['bear', 'carnivore']",1,33903.546875,tensor(0.6100),3.5562400817871094,0.41521
"['bear', 'mammal']",1,27302.791015625,tensor(0.6746),2.0436172485351562,0.42763755
"['bear', 'vertebrate']",1,37538.12890625,tensor(0.5896),1.3311119079589844,0.2876083
"['beard', 'hair']",1,7397.732421875,tensor(0.8081),2.8068466186523438,0.6595711
"['bed', 'furniture']",1,22651.826171875,tensor(0.7078),7.722633361816406,0.53051764
"['bee', 'animal']",1,15596.318359375,tensor(0.5777),12.719371795654297,0.6884119
"['bee', 'invertebrate']",1,36433.2421875,tensor(0.5236),6.756000518798828,0.500328
"['beech', 'tree']",1,9567.50390625,tensor(0.7348),11.302423477172852,0.55334824
"['beer', 'beverage']",1,10218.45703125,tensor(0.8253),4.064914703369141,0.724606
"['beer', 'liquid']",1,14600.0966796875,tensor(0.6752),20.658370971679688,0.4257939
"['bend', 'curve']",1,15895.2314453125,tensor(0.7971),3.8495140075683594,0.60356414
"['benzene', 'chemical']",1,17525.669921875,tensor(0.6762),21.12860870361328,0.7131889
"['benzene', 'hydrocarbon']",1,24102.921875,tensor(0.7004),15.874855041503906,0.6871115
"['benzodiazepine', 'drug']",1,15343.9296875,tensor(0.7234),40.19007873535156,0.6657316
"['bereavement', 'emotion']",1,31155.01171875,tensor(0.5864),21.245830535888672,0.41661677
"['berry', 'solid']",1,17471.02734375,tensor(0.5930),11.47370719909668,0.2933661
"['bestseller', 'publication']",1,12709.623046875,tensor(0.7610),0.7874374389648438,0.5162795
"['beverage', 'fluid']",1,15491.7265625,tensor(0.6800),4.568447113037109,0.27020687
"['beverage', 'liquid']",1,12379.9892578125,tensor(0.7434),5.374847412109375,0.5617854
"['bib', 'fabric']",1,28660.00390625,tensor(0.6139),12.193073272705078,0.5105052
"['bike', 'vehicle']",1,13612.0986328125,tensor(0.7058),53.430110931396484,0.6695666
"['binder', 'machine']",1,20025.25390625,tensor(0.5388),2.5777664184570312,0.34568542
"['bingo', 'game']",1,5120.0244140625,tensor(0.6301),11.471092224121094,0.43511853
"['biochemistry', 'chemistry']",1,11035.501953125,tensor(0.7965),0.5017204284667969,0.7325912
"['biochemistry', 'science']",1,8750.201171875,tensor(0.6935),3.786273956298828,0.6822736
"['biologist', 'scientist']",1,10698.26953125,tensor(0.8302),0.5011444091796875,0.8588225
"['biotechnology', 'discipline']",1,25286.93359375,tensor(0.5838),31.120620727539062,0.29170397
"['biplane', 'aircraft']",1,4857.8046875,tensor(0.8378),21.03933334350586,0.6495114
"['biplane', 'airplane']",1,14324.3515625,tensor(0.8005),0.7929916381835938,0.63986933
"['biplane', 'vehicle']",1,19210.62890625,tensor(0.5601),17.67212677001953,0.5229154
"['bird', 'animal']",1,9003.1962890625,tensor(0.7095),21.8090763092041,0.72594464
"['birthday', 'anniversary']",1,12572.775390625,tensor(0.8502),0.5475502014160156,0.70770615
"['bitterness', 'emotion']",1,13326.4833984375,tensor(0.7286),31.11365509033203,0.55581385
"['bitterness', 'feeling']",1,12009.7666015625,tensor(0.7653),21.337779998779297,0.50335234
"['black', 'color']",1,12511.7099609375,tensor(0.7362),2.0624046325683594,0.6021213
"['blaze', 'combustion']",1,22425.119140625,tensor(0.6106),3.2613067626953125,0.30343035
"['bluegrass', 'herb']",1,33076.22265625,tensor(0.4944),3.7108383178710938,0.38106507
"['boar', 'mammal']",1,17543.96484375,tensor(0.7205),22.862018585205078,0.4723696
"['bomber', 'aircraft']",1,6235.5693359375,tensor(0.7984),31.03457260131836,0.6138999
"['bomber', 'airplane']",1,19280.04296875,tensor(0.7629),4.288230895996094,0.4998983
"['bonnet', 'clothing']",1,18875.00390625,tensor(0.6554),2.8629608154296875,0.33329213
"['bonnet', 'commodity']",1,30956.134765625,tensor(0.5605),18.012962341308594,0.0952786
"['bookmark', 'marker']",1,25383.607421875,tensor(0.6176),2.2923965454101562,0.32152873
"['bookshop', 'shop']",1,18906.091796875,tensor(0.6431),2.0960044860839844,0.6524888
"['booze', 'beverage']",1,28591.96484375,tensor(0.6415),31.376182556152344,0.5676288
"['booze', 'drug']",1,14533.7265625,tensor(0.6655),21.944690704345703,0.56543416
"['border', 'boundary']",1,14041.3994140625,tensor(0.8679),1.5174751281738281,0.57504493
"['boss', 'leader']",1,8280.265625,tensor(0.8139),3.7998580932617188,0.5129833
"['bottle', 'container']",1,13837.73046875,tensor(0.7592),30.973094940185547,0.58637977
"['boulevard', 'thoroughfare']",1,21712.80859375,tensor(0.7396),9.4549560546875,0.6896689
"['bounty', 'payment']",1,18627.98828125,tensor(0.6968),2.413074493408203,0.37072754
"['bourgeoisie', 'people']",1,5265.36474609375,tensor(0.5766),1.5428009033203125,0.33219147
"['bowling', 'game']",1,5733.427734375,tensor(0.6059),21.88085174560547,0.5053875
"['box', 'container']",1,25707.0546875,tensor(0.7319),40.27083969116211,0.6090763
"['bra', 'clothing']",1,15529.4384765625,tensor(0.7680),17.922439575195312,0.5239689
"['breaker', 'worker']",1,20812.44921875,tensor(0.6621),31.468761444091797,0.29585212
"['breeze', 'wind']",1,7882.8701171875,tensor(0.8368),2.6557083129882812,0.541648
"['brethren', 'organization']",1,15751.73046875,tensor(0.5850),21.173439025878906,0.26378414
"['bridesmaid', 'woman']",1,12393.3466796875,tensor(0.6328),1.7575912475585938,0.52413106
"['brigade', 'organization']",1,19161.46484375,tensor(0.5817),31.099231719970703,0.32779002
"['bronze', 'alloy']",1,38674.7890625,tensor(0.6414),2.606395721435547,0.5363065
"['brook', 'stream']",1,12716.2783203125,tensor(0.8343),3.269805908203125,0.49308267
"['brother', 'kinsman']",1,25120.40625,tensor(0.7007),1.4182510375976562,0.57427543
"['buffalo', 'mammal']",1,17764.896484375,tensor(0.6647),31.50467300415039,0.5117437
"['bug', 'animal']",1,18983.68359375,tensor(0.5707),33.631431579589844,0.40053594
"['bug', 'invertebrate']",1,41419.07421875,tensor(0.4950),12.65742301940918,0.3281933
"['buggy', 'container']",1,38923.5234375,tensor(0.5180),47.21526336669922,0.17991692
"['buggy', 'vehicle']",1,20330.640625,tensor(0.6643),36.0187873840332,0.392766
"['bull', 'animal']",1,10185.81640625,tensor(0.7562),40.02196502685547,0.53637475
"['bull', 'mammal']",1,22886.84765625,tensor(0.6701),16.742555618286133,0.36218628
"['bulldog', 'dog']",1,11155.576171875,tensor(0.7935),2.841594696044922,0.7322877
"['bungalow', 'house']",1,3277.2666015625,tensor(0.8037),0.9747695922851562,0.7481945
"['bungalow', 'housing']",1,15804.64453125,tensor(0.6882),16.069549560546875,0.51297194
"['bureau', 'organization']",1,15452.46484375,tensor(0.6810),39.63682174682617,0.45616704
"['butcher', 'merchant']",1,16359.474609375,tensor(0.6845),1.5444068908691406,0.53151506
"['butter', 'solid']",1,16479.044921875,tensor(0.6104),21.98746109008789,0.25390652
"['butterfly', 'animal']",1,21727.78125,tensor(0.4821),46.861572265625,0.54406214
"['butterfly', 'insect']",1,26401.52734375,tensor(0.6671),4.027576446533203,0.6186574
"['cabbage', 'vegetable']",1,12365.0771484375,tensor(0.8083),9.673738479614258,0.7732084
"['cafe', 'restaurant']",1,5657.6708984375,tensor(0.8503),3.9551734924316406,0.80271
"['cage', 'enclosure']",1,25656.560546875,tensor(0.7345),4.70391845703125,0.62761784
"['cairn', 'symbol']",1,35604.375,tensor(0.5317),12.803192138671875,0.27665234
"['calamity', 'misfortune']",1,15554.072265625,tensor(0.8104),0.6100730895996094,0.6674565
"['calculation', 'procedure']",1,14935.15234375,tensor(0.6804),0.6180572509765625,0.47576717
"['calf', 'animal']",1,9395.98046875,tensor(0.7447),53.490333557128906,0.5532534
"['camera', 'equipment']",1,12120.6865234375,tensor(0.6730),1.5933303833007812,0.450186
"['cameraman', 'artist']",1,16821.05078125,tensor(0.5963),1.7302742004394531,0.43746874
"['campsite', 'site']",1,7826.15576171875,tensor(0.6501),2.3738174438476562,0.5002433
"['candy', 'food']",1,4887.2158203125,tensor(0.7073),3.386241912841797,0.58054185
"['cannon', 'armament']",1,15380.4384765625,tensor(0.7211),10.058721542358398,0.57339984
"['cannon', 'artillery']",1,10234.931640625,tensor(0.8397),0.6786003112792969,0.67066926
"['carbohydrate', 'molecule']",1,32140.38671875,tensor(0.5832),9.782720565795898,0.62062263
"['carbonate', 'chemical']",1,13877.708984375,tensor(0.6385),31.087860107421875,0.6273816
"['carcinoma', 'cancer']",1,17644.58984375,tensor(0.6510),1.3137588500976562,0.66880083
"['carcinoma', 'tumor']",1,32648.2734375,tensor(0.6155),15.961456298828125,0.73184127
"['cardinal', 'bishop']",1,17492.37890625,tensor(0.7721),1.5010871887207031,0.67479616
"['cardinal', 'leader']",1,19820.6328125,tensor(0.5884),1.0001640319824219,0.28244498
"['caring', 'love']",1,7801.43017578125,tensor(0.6922),2.6521682739257812,0.46991953
"['carnage', 'murder']",1,10679.7490234375,tensor(0.6916),1.6818580627441406,0.5222837
"['carp', 'seafood']",1,22882.2890625,tensor(0.6994),5.460243225097656,0.5280387
"['carpenter', 'worker']",1,16352.599609375,tensor(0.7254),39.427711486816406,0.65344536
"['casket', 'container']",1,16699.810546875,tensor(0.6824),53.28428268432617,0.3412775
"['cassette', 'container']",1,28223.6796875,tensor(0.5712),58.85469436645508,0.32675147
"['castle', 'building']",1,4439.3701171875,tensor(0.7035),2.4392662048339844,0.4736752
"['castle', 'dwelling']",1,20644.287109375,tensor(0.6759),17.301536560058594,0.39256087
"['castle', 'house']",1,3441.72900390625,tensor(0.7414),5.6376800537109375,0.6136201
"['castle', 'housing']",1,24833.869140625,tensor(0.5674),16.560150146484375,0.3093214
"['cat', 'carnivore']",1,28560.337890625,tensor(0.5951),13.432186126708984,0.58641833
"['cat', 'mammal']",1,18115.1484375,tensor(0.7215),22.167770385742188,0.6231003
"['cataract', 'illness']",1,26142.43359375,tensor(0.6437),10.063505172729492,0.50289416
"['catastrophe', 'misfortune']",1,23997.95703125,tensor(0.6731),9.483329772949219,0.51373225
"['catcher', 'player']",1,6453.8466796875,tensor(0.6283),10.137937545776367,0.5754956
"['caterpillar', 'larva']",1,26939.296875,tensor(0.7140),1.9704513549804688,0.66074294
"['caucus', 'gathering']",1,23603.205078125,tensor(0.6687),2.4938201904296875,0.40686128
"['celery', 'herb']",1,33998.0078125,tensor(0.4919),11.416616439819336,0.5777194
"['cellist', 'entertainer']",1,46498.82421875,tensor(0.4665),31.219791412353516,0.48888445
"['cellist', 'performer']",1,30634.68359375,tensor(0.5634),0.7166938781738281,0.6305566
"['cellulose', 'carbohydrate']",1,25333.41796875,tensor(0.7247),9.711063385009766,0.5986497
"['cellulose', 'chemical']",1,21903.078125,tensor(0.5969),15.722436904907227,0.6230706
"['cemetery', 'site']",1,5579.84521484375,tensor(0.7076),10.446840286254883,0.53356975
"['cereal', 'herb']",1,20522.8203125,tensor(0.5350),22.600936889648438,0.4825105
"['chalet', 'building']",1,6587.10791015625,tensor(0.6232),10.756050109863281,0.31619042
"['chalet', 'house']",1,5884.0224609375,tensor(0.6953),4.209026336669922,0.63925207
"['chamber', 'enclosure']",1,22255.17578125,tensor(0.7400),9.840824127197266,0.5483233
"['champagne', 'alcohol']",1,11334.1865234375,tensor(0.7245),21.344974517822266,0.4431174
"['champagne', 'wine']",1,7418.84375,tensor(0.8153),16.694168090820312,0.6743681
"['chancellor', 'leader']",1,12641.4287109375,tensor(0.6973),21.111988067626953,0.57321787
"['chant', 'music']",1,4292.90771484375,tensor(0.6929),4.016170501708984,0.42757845
"['chapel', 'building']",1,4335.435546875,tensor(0.6897),21.306318283081055,0.55391306
"['charcoal', 'carbon']",1,8974.16015625,tensor(0.7313),1.5204048156738281,0.5867529
"['chariot', 'vehicle']",1,10637.654296875,tensor(0.7210),68.67642974853516,0.40302467
"['charity', 'institution']",1,15357.9404296875,tensor(0.6559),1.162139892578125,0.45072156
"['chateau', 'dwelling']",1,20117.779296875,tensor(0.6880),10.449338912963867,0.28969747
"['checklist', 'information']",1,9069.1513671875,tensor(0.6390),0.7237434387207031,0.5028282
"['checklist', 'list']",1,11802.5947265625,tensor(0.7318),16.097747802734375,0.6002093
"['cheese', 'food']",1,4857.37060546875,tensor(0.7445),10.578880310058594,0.66348416
"['chef', 'worker']",1,23119.06640625,tensor(0.6042),47.46023178100586,0.48442703
"['chemistry', 'science']",1,8719.177734375,tensor(0.7469),9.656278610229492,0.6257745
"['chemotherapy', 'care']",1,9409.9755859375,tensor(0.6672),2.103321075439453,0.45908737
"['chick', 'animal']",1,9561.029296875,tensor(0.6913),58.96176528930664,0.528438
"['chick', 'bird']",1,10907.2900390625,tensor(0.7116),2.0485763549804688,0.5603413
"['chick', 'vertebrate']",1,28781.689453125,tensor(0.5750),2.7284469604492188,0.32897583
"['chicken', 'solid']",1,18156.37890625,tensor(0.5490),31.59484100341797,0.21516877
"['chilli', 'vegetable']",1,32313.744140625,tensor(0.5320),21.60226058959961,0.5946524
"['chimpanzee', 'mammal']",1,34224.2421875,tensor(0.6320),53.27488327026367,0.70770055
"['chimpanzee', 'vertebrate']",1,29460.388671875,tensor(0.6520),15.583370208740234,0.6231708
"['chocolate', 'food']",1,6124.337890625,tensor(0.6940),21.90052032470703,0.6339652
"['church', 'organization']",1,23200.234375,tensor(0.5890),46.8157958984375,0.38376608
"['cider', 'fluid']",1,40548.4140625,tensor(0.4339),32.3331413269043,0.17126392
"['cipher', 'message']",1,13847.19921875,tensor(0.6616),2.5373764038085938,0.2902141
"['classroom', 'room']",1,8768.5419921875,tensor(0.6985),2.0726318359375,0.54608166
"['clerk', 'worker']",1,16040.630859375,tensor(0.7207),53.197418212890625,0.6016513
"['clinician', 'professional']",1,11833.8779296875,tensor(0.5792),21.125350952148438,0.5621152
"['clown', 'fool']",1,18652.001953125,tensor(0.7005),3.032970428466797,0.6297025
"['club', 'organization']",1,20227.986328125,tensor(0.6492),53.47355651855469,0.3862246
"['clubhouse', 'building']",1,4463.8017578125,tensor(0.6995),30.991844177246094,0.5446129
"['coach', 'trainer']",1,20125.77734375,tensor(0.7237),2.101604461669922,0.7191282
"['coaching', 'occupation']",1,38615.60546875,tensor(0.5216),1.8324813842773438,0.15540718
"['cockroach', 'insect']",1,29569.1796875,tensor(0.6171),31.05579376220703,0.7534681
"['cockroach', 'invertebrate']",1,38224.3515625,tensor(0.5259),15.589426040649414,0.5370356
"['cocktail', 'alcohol']",1,14603.87109375,tensor(0.7027),31.258834838867188,0.46942982
"['cold', 'illness']",1,30401.03125,tensor(0.5938),22.31316566467285,0.34849152
"['collagen', 'molecule']",1,29291.37890625,tensor(0.5833),21.23883056640625,0.55778754
"['collagen', 'protein']",1,15760.3486328125,tensor(0.6752),15.781944274902344,0.6993943
"['colon', 'organ']",1,19169.1015625,tensor(0.6196),2.7259597778320312,0.59492314
"['colt', 'male']",1,9068.3447265625,tensor(0.4651),8.186904907226562,0.3511768
"['columnist', 'journalist']",1,7120.2548828125,tensor(0.8863),0.41594696044921875,0.80382514
"['comedian', 'performer']",1,13009.08203125,tensor(0.7932),21.107189178466797,0.6965513
"['comic', 'entertainer']",1,36725.921875,tensor(0.5850),39.805763244628906,0.43850344
"['comic', 'performer']",1,33266.078125,tensor(0.5752),10.218494415283203,0.3681496
"['comment', 'statement']",1,10485.208984375,tensor(0.8256),20.993022918701172,0.64829403
"['commission', 'organization']",1,18010.07421875,tensor(0.6670),58.780723571777344,0.42041922
"['committee', 'organization']",1,14405.1640625,tensor(0.7147),63.94265365600586,0.57138014
"['company', 'institution']",1,19799.63671875,tensor(0.7034),9.716266632080078,0.43525547
"['company', 'organization']",1,12332.9521484375,tensor(0.7087),39.90818786621094,0.53466225
"['compass', 'instrument']",1,12138.4482421875,tensor(0.7465),1.3993682861328125,0.50191206
"['compassion', 'feeling']",1,11511.9453125,tensor(0.7111),53.24406433105469,0.48601687
"['competitiveness', 'trait']",1,26648.708984375,tensor(0.5758),1.9587440490722656,0.40388796
"['complacency', 'feeling']",1,16776.064453125,tensor(0.7173),58.95841979980469,0.4902807
"['compost', 'mixture']",1,23881.6640625,tensor(0.5772),2.703746795654297,0.3084355
"['concert', 'performance']",1,5445.888671875,tensor(0.8096),1.2731437683105469,0.42057136
"['concerto', 'music']",1,5111.11865234375,tensor(0.6696),10.190488815307617,0.54348755
"['condom', 'contraceptive']",1,21052.0703125,tensor(0.6904),2.0318870544433594,0.67031276
"['condominium', 'dwelling']",1,27988.150390625,tensor(0.6156),21.11233139038086,0.48216614
"['condominium', 'housing']",1,16677.55078125,tensor(0.7314),3.828533172607422,0.60772043
"['conjecture', 'idea']",1,14394.884765625,tensor(0.6227),2.0446853637695312,0.4262525
"['conservatism', 'attitude']",1,26488.802734375,tensor(0.6261),0.6464004516601562,0.5413719
"['contract', 'statement']",1,31537.140625,tensor(0.6027),30.98284149169922,0.33492732
"['convent', 'building']",1,4674.6787109375,tensor(0.6161),39.431068420410156,0.39823958
"['convent', 'dwelling']",1,25037.86328125,tensor(0.5671),9.862300872802734,0.39210957
"['convention', 'meeting']",1,11871.35546875,tensor(0.8019),0.6453475952148438,0.6065959
"['conversion', 'transformation']",1,15655.74609375,tensor(0.8502),0.3865928649902344,0.5336576
"['cook', 'worker']",1,21318.978515625,tensor(0.6487),59.23466110229492,0.37552595
"['cookbook', 'book']",1,10610.7109375,tensor(0.5411),1.9131889343261719,0.67782694
"['cookie', 'solid']",1,17450.283203125,tensor(0.5894),39.87166976928711,0.2604444
"['cool', 'temperature']",1,13611.3056640625,tensor(0.7874),3.7653121948242188,0.27007937
"['copyright', 'right']",1,9038.833984375,tensor(0.5952),1.8075218200683594,0.18678291
"['coriander', 'herb']",1,29101.640625,tensor(0.5297),32.336509704589844,0.5788897
"['corporation', 'organization']",1,11905.66015625,tensor(0.7256),72.79683685302734,0.5837663
"['corridor', 'passageway']",1,13470.5712890625,tensor(0.8330),0.7199478149414062,0.64068824
