Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['aquarium', 'container']",1,879.9046630859375,tensor(0.6541),1.3638839721679688,0.46424523
"['aqueduct', 'conduit']",1,736.20703125,tensor(0.6451),1.8922767639160156,0.37301978
"['archbishop', 'clergyman']",1,1057.3125,tensor(0.7171),0.8867225646972656,0.6746212
"['archbishop', 'priest']",1,553.630615234375,tensor(0.8060),15.427261352539062,0.7077994
"['arithmetic', 'discipline']",1,750.8259887695312,tensor(0.5430),20.957191467285156,0.4102256
"['armchair', 'chair']",1,346.4918212890625,tensor(0.7401),2.2583351135253906,0.52118355
"['army', 'organization']",1,552.0039672851562,tensor(0.6561),5.430034637451172,0.39888608
"['aromatherapy', 'therapy']",1,1221.4786376953125,tensor(0.5853),1.2974166870117188,0.5320868
"['artery', 'vessel']",1,759.02392578125,tensor(0.5875),2.931976318359375,0.4863503
"['artillery', 'armament']",1,702.9532470703125,tensor(0.7336),0.8743171691894531,0.733308
"['artiste', 'entertainer']",1,537.9671020507812,tensor(0.7765),1.3320465087890625,0.68921834
"['artiste', 'performer']",1,450.28570556640625,tensor(0.7795),15.986869812011719,0.6095242
"['asp', 'reptile']",1,2905.34326171875,tensor(0.3369),19.412628173828125,0.30522054
"['asp', 'snake']",1,1943.5750732421875,tensor(0.3413),33.0047607421875,0.4134413
"['asp', 'vertebrate']",1,3378.09521484375,tensor(0.2708),65.25946044921875,0.20195517
"['aspirin', 'drug']",1,1129.842041015625,tensor(0.6154),31.686477661132812,0.6429263
"['association', 'organization']",1,375.4451904296875,tensor(0.7841),9.291460037231445,0.61908203
"['assortment', 'collection']",1,347.0357666015625,tensor(0.7591),0.46990966796875,0.5829815
"['asthma', 'illness']",1,534.1964111328125,tensor(0.7479),1.4080162048339844,0.68102705
"['astronomy', 'science']",1,476.5770263671875,tensor(0.7310),9.443948745727539,0.7670901
"['asylum', 'shelter']",1,415.68768310546875,tensor(0.7710),2.305461883544922,0.497374
"['attorney', 'professional']",1,515.1063232421875,tensor(0.5648),9.646709442138672,0.48345503
"['attraction', 'phenomenon']",1,564.3453369140625,tensor(0.6965),0.5179901123046875,0.47129008
"['auto', 'vehicle']",1,455.89691162109375,tensor(0.7809),31.100624084472656,0.6613976
"['autobiography', 'record']",1,508.59112548828125,tensor(0.6326),1.0645942687988281,0.4069609
"['automobile', 'vehicle']",1,293.42962646484375,tensor(0.8520),38.986515045166016,0.7619071
"['baby', 'offspring']",1,565.6494140625,tensor(0.7452),3.8488693237304688,0.5119305
"['bacterium', 'microorganism']",1,2321.3828125,tensor(0.6530),9.291292190551758,0.8530382
"['badminton', 'sport']",1,915.4046630859375,tensor(0.5793),1.995208740234375,0.63908076
"['baggage', 'container']",1,680.124755859375,tensor(0.7040),9.979469299316406,0.26806998
"['bailiff', 'worker']",1,892.3824462890625,tensor(0.5455),21.245656967163086,0.4619622
"['balloon', 'aircraft']",1,681.7966918945312,tensor(0.6449),9.816232681274414,0.4746011
"['bamboo', 'wood']",1,441.8260498046875,tensor(0.7472),2.79986572265625,0.7164045
"['ban', 'decree']",1,840.072509765625,tensor(0.6432),12.874832153320312,0.45642292
"['bargain', 'agreement']",1,364.30902099609375,tensor(0.8013),1.4971466064453125,0.27348036
"['baritone', 'entertainer']",1,810.9156494140625,tensor(0.6298),9.73023796081543,0.46577343
"['baritone', 'singer']",1,638.1670532226562,tensor(0.6756),15.751625061035156,0.6215532
"['baroness', 'aristocrat']",1,1215.1900634765625,tensor(0.6454),0.7144851684570312,0.73484033
"['baronetcy', 'status']",1,1147.822021484375,tensor(0.4908),3.568523406982422,0.2441597
"['barrier', 'obstruction']",1,503.70361328125,tensor(0.7321),0.6831130981445312,0.59915614
"['basket', 'container']",1,594.0196533203125,tensor(0.7205),20.97589111328125,0.5522197
"['basketball', 'game']",1,674.8252563476562,tensor(0.5501),3.0192642211914062,0.62009895
"['bassist', 'entertainer']",1,1148.9376220703125,tensor(0.5531),21.47296142578125,0.40655
"['bassist', 'musician']",1,581.8934936523438,tensor(0.7789),14.739173889160156,0.7596735
"['bat', 'vertebrate']",1,2017.0421142578125,tensor(0.5835),13.372957229614258,0.36961842
"['batsman', 'athlete']",1,1460.2940673828125,tensor(0.4935),3.1811294555664062,0.5113937
"['batsman', 'player']",1,735.3255004882812,tensor(0.6119),17.881690979003906,0.47475785
"['battleship', 'ship']",1,373.4329833984375,tensor(0.8132),2.9379196166992188,0.6582351
"['battleship', 'vehicle']",1,833.4468994140625,tensor(0.5427),21.406475067138672,0.26772687
"['bead', 'jewelry']",1,1178.395263671875,tensor(0.6031),4.353431701660156,0.58127815
"['bean', 'vegetable']",1,546.2669677734375,tensor(0.8101),4.354499816894531,0.71713114
"['bear', 'carnivore']",1,2060.491455078125,tensor(0.6100),3.322132110595703,0.41521
"['bear', 'mammal']",1,918.8990478515625,tensor(0.6746),2.177959442138672,0.42763755
"['bear', 'vertebrate']",1,1869.0474853515625,tensor(0.5896),1.3243484497070312,0.2876083
"['beard', 'hair']",1,408.96832275390625,tensor(0.8081),3.2798233032226562,0.6595711
"['bed', 'furniture']",1,790.157958984375,tensor(0.7078),6.996772766113281,0.53051764
"['bee', 'animal']",1,924.055908203125,tensor(0.5777),11.74838638305664,0.6884119
"['bee', 'invertebrate']",1,2130.564453125,tensor(0.5236),6.344264984130859,0.500328
"['beech', 'tree']",1,551.4937744140625,tensor(0.7348),11.23393440246582,0.55334824
"['beer', 'beverage']",1,463.57379150390625,tensor(0.8253),3.7026519775390625,0.724606
"['beer', 'liquid']",1,715.123046875,tensor(0.6752),20.053672790527344,0.4257939
"['bend', 'curve']",1,310.87811279296875,tensor(0.7971),3.67578125,0.60356414
"['benzene', 'chemical']",1,948.0101318359375,tensor(0.6762),20.865650177001953,0.7131889
"['benzene', 'hydrocarbon']",1,1233.9046630859375,tensor(0.7004),15.60577392578125,0.6871115
"['benzodiazepine', 'drug']",1,981.5234375,tensor(0.7234),40.15911102294922,0.6657316
"['bereavement', 'emotion']",1,1276.130126953125,tensor(0.5864),21.06295394897461,0.41661677
"['berry', 'solid']",1,613.0238647460938,tensor(0.5930),11.153547286987305,0.2933661
"['bestseller', 'publication']",1,527.1766967773438,tensor(0.7610),0.7044792175292969,0.5162795
"['beverage', 'fluid']",1,690.1826171875,tensor(0.6800),4.664005279541016,0.27020687
"['beverage', 'liquid']",1,562.39501953125,tensor(0.7434),5.3510894775390625,0.5617854
"['bib', 'fabric']",1,742.884765625,tensor(0.6139),10.836769104003906,0.5105052
"['bike', 'vehicle']",1,556.1318359375,tensor(0.7058),52.721492767333984,0.6695666
"['binder', 'machine']",1,702.0473022460938,tensor(0.5388),2.4087486267089844,0.34568542
"['bingo', 'game']",1,477.81689453125,tensor(0.6301),11.498600006103516,0.43511853
"['biochemistry', 'chemistry']",1,491.60150146484375,tensor(0.7965),0.5149383544921875,0.7325912
"['biochemistry', 'science']",1,538.8417358398438,tensor(0.6935),3.755504608154297,0.6822736
"['biologist', 'scientist']",1,366.02752685546875,tensor(0.8302),0.4536933898925781,0.8588225
"['biotechnology', 'discipline']",1,691.2662353515625,tensor(0.5838),30.942279815673828,0.29170397
"['biplane', 'aircraft']",1,401.41546630859375,tensor(0.8378),20.683460235595703,0.6495114
"['biplane', 'airplane']",1,595.8111572265625,tensor(0.8005),0.7432518005371094,0.63986933
"['biplane', 'vehicle']",1,977.221923828125,tensor(0.5601),17.613576889038086,0.5229154
"['bird', 'animal']",1,707.9647216796875,tensor(0.7095),21.10944175720215,0.72594464
"['birthday', 'anniversary']",1,451.1888427734375,tensor(0.8502),0.5014686584472656,0.70770615
"['bitterness', 'emotion']",1,564.8551025390625,tensor(0.7286),30.91034698486328,0.55581385
"['bitterness', 'feeling']",1,333.5252685546875,tensor(0.7653),21.274948120117188,0.50335234
"['black', 'color']",1,412.8846435546875,tensor(0.7362),2.0951919555664062,0.6021213
"['blaze', 'combustion']",1,869.8642578125,tensor(0.6106),3.0938758850097656,0.30343035
"['bluegrass', 'herb']",1,1425.738525390625,tensor(0.4944),6.850261688232422,0.38106507
"['boar', 'mammal']",1,724.43701171875,tensor(0.7205),22.220375061035156,0.4723696
"['bomber', 'aircraft']",1,439.0870361328125,tensor(0.7984),30.671173095703125,0.6138999
"['bomber', 'airplane']",1,676.5302734375,tensor(0.7629),4.233970642089844,0.4998983
"['bonnet', 'clothing']",1,739.808349609375,tensor(0.6554),2.7434616088867188,0.33329213
"['bonnet', 'commodity']",1,916.1153564453125,tensor(0.5605),17.64795684814453,0.0952786
"['bookmark', 'marker']",1,704.5018310546875,tensor(0.6176),2.3536224365234375,0.32152873
"['bookshop', 'shop']",1,906.862060546875,tensor(0.6431),2.5909461975097656,0.6524888
"['booze', 'beverage']",1,1284.082763671875,tensor(0.6415),30.93362045288086,0.5676288
"['booze', 'drug']",1,827.5374755859375,tensor(0.6655),21.923683166503906,0.56543416
"['border', 'boundary']",1,198.81829833984375,tensor(0.8679),1.4322242736816406,0.57504493
"['boss', 'leader']",1,244.8421630859375,tensor(0.8139),3.4903907775878906,0.5129833
"['bottle', 'container']",1,506.3662109375,tensor(0.7592),30.578445434570312,0.58637977
"['boulevard', 'thoroughfare']",1,1097.53466796875,tensor(0.7396),9.184101104736328,0.6896689
"['bounty', 'payment']",1,650.04443359375,tensor(0.6968),2.3309593200683594,0.37072754
"['bourgeoisie', 'people']",1,779.383056640625,tensor(0.5766),1.6066246032714844,0.33219147
"['bowling', 'game']",1,510.11297607421875,tensor(0.6059),21.841596603393555,0.5053875
"['box', 'container']",1,689.0233154296875,tensor(0.7319),39.411293029785156,0.6090763
"['bra', 'clothing']",1,531.800537109375,tensor(0.7680),15.791919708251953,0.5239689
"['breaker', 'worker']",1,531.498779296875,tensor(0.6621),31.28050994873047,0.29585212
"['breeze', 'wind']",1,284.5531005859375,tensor(0.8368),3.407123565673828,0.541648
"['brethren', 'organization']",1,586.2953491210938,tensor(0.5850),21.00643539428711,0.26378414
"['bridesmaid', 'woman']",1,951.800537109375,tensor(0.6328),2.1393966674804688,0.52413106
"['brigade', 'organization']",1,756.130126953125,tensor(0.5817),30.899688720703125,0.32779002
"['bronze', 'alloy']",1,968.1988525390625,tensor(0.6414),3.041473388671875,0.5363065
"['brook', 'stream']",1,298.617431640625,tensor(0.8343),3.0022048950195312,0.49308267
"['brother', 'kinsman']",1,1012.1478271484375,tensor(0.7006),1.6817817687988281,0.57427543
"['buffalo', 'mammal']",1,856.279052734375,tensor(0.6647),31.344741821289062,0.5117437
"['bug', 'animal']",1,970.218994140625,tensor(0.5707),31.900184631347656,0.40053594
"['bug', 'invertebrate']",1,2281.1484375,tensor(0.4950),11.973678588867188,0.3281933
"['buggy', 'container']",1,1208.984130859375,tensor(0.5180),46.75714111328125,0.17991692
"['buggy', 'vehicle']",1,746.31103515625,tensor(0.6643),35.86301040649414,0.392766
"['bull', 'animal']",1,489.2840576171875,tensor(0.7562),39.27328109741211,0.53637475
"['bull', 'mammal']",1,845.4215087890625,tensor(0.6701),16.52799415588379,0.36218628
"['bulldog', 'dog']",1,448.0164794921875,tensor(0.7935),5.882575988769531,0.7322877
"['bungalow', 'house']",1,290.5657958984375,tensor(0.8037),0.9547462463378906,0.7481945
"['bungalow', 'housing']",1,468.89447021484375,tensor(0.6882),15.833450317382812,0.51297194
"['bureau', 'organization']",1,466.68292236328125,tensor(0.6810),39.37879180908203,0.45616704
"['butcher', 'merchant']",1,621.0428466796875,tensor(0.6845),1.5225677490234375,0.53151506
"['butter', 'solid']",1,602.742919921875,tensor(0.6104),21.827102661132812,0.25390652
"['butterfly', 'animal']",1,1372.0194091796875,tensor(0.4821),46.49814987182617,0.54406214
"['butterfly', 'insect']",1,1227.5767822265625,tensor(0.6671),4.018306732177734,0.6186574
"['cabbage', 'vegetable']",1,543.9507446289062,tensor(0.8083),9.560474395751953,0.7732084
"['cafe', 'restaurant']",1,399.42999267578125,tensor(0.8503),3.5912437438964844,0.80271
"['cage', 'enclosure']",1,535.4600219726562,tensor(0.7345),4.2324676513671875,0.62761784
"['cairn', 'symbol']",1,1486.3848876953125,tensor(0.5317),12.109277725219727,0.27665234
"['calamity', 'misfortune']",1,699.693603515625,tensor(0.8104),0.5571746826171875,0.6674565
"['calculation', 'procedure']",1,616.9234619140625,tensor(0.6804),0.5914955139160156,0.47576717
"['calf', 'animal']",1,518.0048217773438,tensor(0.7447),52.5924072265625,0.5532534
"['camera', 'equipment']",1,648.5089111328125,tensor(0.6730),1.5184860229492188,0.450186
"['cameraman', 'artist']",1,784.3704223632812,tensor(0.5963),2.0139083862304688,0.43746874
"['campsite', 'site']",1,615.70263671875,tensor(0.6501),2.9122543334960938,0.5002433
"['candy', 'food']",1,575.4412841796875,tensor(0.7073),3.8547096252441406,0.58054185
"['cannon', 'armament']",1,667.1734619140625,tensor(0.7211),9.844095230102539,0.57339984
"['cannon', 'artillery']",1,397.31011962890625,tensor(0.8397),0.6351318359375,0.67066926
"['carbohydrate', 'molecule']",1,1380.14501953125,tensor(0.5832),9.730680465698242,0.62062263
"['carbonate', 'chemical']",1,727.733154296875,tensor(0.6385),30.815895080566406,0.6273816
"['carcinoma', 'cancer']",1,1347.0146484375,tensor(0.6510),1.442779541015625,0.66880083
"['carcinoma', 'tumor']",1,1813.1934814453125,tensor(0.6155),16.017234802246094,0.73184127
"['cardinal', 'bishop']",1,561.537109375,tensor(0.7721),1.7983055114746094,0.67479616
"['cardinal', 'leader']",1,581.9827270507812,tensor(0.5884),1.0348701477050781,0.28244498
"['caring', 'love']",1,519.9603271484375,tensor(0.6922),3.047168731689453,0.46991953
"['carnage', 'murder']",1,646.0256958007812,tensor(0.6916),1.7686538696289062,0.5222837
"['carp', 'seafood']",1,1069.6973876953125,tensor(0.6994),5.007598876953125,0.5280387
"['carpenter', 'worker']",1,493.5050048828125,tensor(0.7254),39.05049514770508,0.65344536
"['casket', 'container']",1,663.3748779296875,tensor(0.6824),52.84318923950195,0.3412775
"['cassette', 'container']",1,969.2669677734375,tensor(0.5712),58.53016662597656,0.32675147
"['castle', 'building']",1,484.9581298828125,tensor(0.7035),2.241931915283203,0.4736752
"['castle', 'dwelling']",1,525.61767578125,tensor(0.6759),16.911849975585938,0.39256087
"['castle', 'house']",1,413.89825439453125,tensor(0.7414),5.567020416259766,0.6136201
"['castle', 'housing']",1,704.7257080078125,tensor(0.5674),16.462379455566406,0.3093214
"['cat', 'carnivore']",1,1996.81396484375,tensor(0.5951),12.368436813354492,0.58641833
"['cat', 'mammal']",1,771.572021484375,tensor(0.7215),21.743064880371094,0.6231003
"['cataract', 'illness']",1,928.349609375,tensor(0.6437),9.964174270629883,0.50289416
"['catastrophe', 'misfortune']",1,1102.8106689453125,tensor(0.6731),9.316278457641602,0.51373225
"['catcher', 'player']",1,622.5598754882812,tensor(0.6283),10.000974655151367,0.5754956
"['caterpillar', 'larva']",1,1800.611083984375,tensor(0.7140),3.0281753540039062,0.66074294
"['caucus', 'gathering']",1,584.80029296875,tensor(0.6687),2.3058242797851562,0.40686128
"['celery', 'herb']",1,1448.5863037109375,tensor(0.4919),12.380050659179688,0.5777194
"['cellist', 'entertainer']",1,1543.9468994140625,tensor(0.4665),31.027076721191406,0.48888445
"['cellist', 'performer']",1,1164.61865234375,tensor(0.5634),0.6894416809082031,0.6305566
"['cellulose', 'carbohydrate']",1,1579.1854248046875,tensor(0.7247),9.60080337524414,0.5986497
"['cellulose', 'chemical']",1,1058.9979248046875,tensor(0.5969),15.680625915527344,0.6230706
"['cemetery', 'site']",1,452.52313232421875,tensor(0.7076),10.536802291870117,0.53356975
"['cereal', 'herb']",1,994.736083984375,tensor(0.5350),23.114931106567383,0.4825105
"['chalet', 'building']",1,654.48095703125,tensor(0.6232),10.468639373779297,0.31619042
"['chalet', 'house']",1,516.1536865234375,tensor(0.6953),4.133640289306641,0.63925207
"['chamber', 'enclosure']",1,490.372802734375,tensor(0.7400),9.708906173706055,0.5483233
"['champagne', 'alcohol']",1,590.8831176757812,tensor(0.7245),21.165874481201172,0.4431174
"['champagne', 'wine']",1,423.64971923828125,tensor(0.8153),17.574508666992188,0.6743681
"['chancellor', 'leader']",1,420.3648681640625,tensor(0.6973),20.874984741210938,0.57321787
"['chant', 'music']",1,444.35333251953125,tensor(0.6929),4.044719696044922,0.42757845
"['chapel', 'building']",1,475.444580078125,tensor(0.6897),20.894182205200195,0.55391306
"['charcoal', 'carbon']",1,564.0234375,tensor(0.7313),1.77947998046875,0.5867529
"['chariot', 'vehicle']",1,508.0572509765625,tensor(0.7210),68.25984191894531,0.40302467
"['charity', 'institution']",1,530.337158203125,tensor(0.6559),1.0844802856445312,0.45072156
"['chateau', 'dwelling']",1,537.0631103515625,tensor(0.6880),10.17214584350586,0.28969747
"['checklist', 'information']",1,665.1100463867188,tensor(0.6390),0.6346778869628906,0.5028282
"['checklist', 'list']",1,414.09716796875,tensor(0.7318),16.130638122558594,0.6002093
"['cheese', 'food']",1,529.035400390625,tensor(0.7445),10.771476745605469,0.66348416
"['chef', 'worker']",1,745.766357421875,tensor(0.6042),46.54850387573242,0.48442703
"['chemistry', 'science']",1,425.8907470703125,tensor(0.7469),9.597566604614258,0.6257745
"['chemotherapy', 'care']",1,609.9267578125,tensor(0.6672),3.084400177001953,0.45908737
"['chick', 'animal']",1,594.6201171875,tensor(0.6913),58.47635269165039,0.528438
"['chick', 'bird']",1,720.037353515625,tensor(0.7116),2.3989906311035156,0.5603413
"['chick', 'vertebrate']",1,1820.3680419921875,tensor(0.5750),2.6785125732421875,0.32897583
"['chicken', 'solid']",1,692.02783203125,tensor(0.5490),31.37358856201172,0.21516877
"['chilli', 'vegetable']",1,1589.1650390625,tensor(0.5320),21.33304214477539,0.5946524
"['chimpanzee', 'mammal']",1,1437.732421875,tensor(0.6320),52.96635437011719,0.70770055
"['chimpanzee', 'vertebrate']",1,1826.85107421875,tensor(0.6520),15.49928092956543,0.6231708
"['chocolate', 'food']",1,626.4495849609375,tensor(0.6940),22.061433792114258,0.6339652
"['church', 'organization']",1,699.5255126953125,tensor(0.5890),46.433685302734375,0.38376608
"['cider', 'fluid']",1,1716.747802734375,tensor(0.4339),32.03385925292969,0.17126392
"['cipher', 'message']",1,611.8599853515625,tensor(0.6616),2.439300537109375,0.2902141
"['classroom', 'room']",1,461.7982177734375,tensor(0.6985),2.6561050415039062,0.54608166
"['clerk', 'worker']",1,446.326416015625,tensor(0.7207),52.60723876953125,0.6016513
"['clinician', 'professional']",1,656.7054443359375,tensor(0.5792),20.849971771240234,0.5621152
"['clown', 'fool']",1,555.211669921875,tensor(0.7005),3.0143814086914062,0.6297025
"['club', 'organization']",1,593.3735961914062,tensor(0.6492),52.97541809082031,0.3862246
"['clubhouse', 'building']",1,464.146240234375,tensor(0.6995),30.743457794189453,0.5446129
"['coach', 'trainer']",1,603.670654296875,tensor(0.7237),1.9410324096679688,0.7191282
"['coaching', 'occupation']",1,728.3155517578125,tensor(0.5216),1.7629203796386719,0.15540718
"['cockroach', 'insect']",1,1299.2568359375,tensor(0.6171),30.793987274169922,0.7534681
"['cockroach', 'invertebrate']",1,2243.503173828125,tensor(0.5259),15.506628036499023,0.5370356
"['cocktail', 'alcohol']",1,627.73974609375,tensor(0.7027),30.99897003173828,0.46942982
"['cold', 'illness']",1,816.2884521484375,tensor(0.5938),21.964290618896484,0.34849152
"['collagen', 'molecule']",1,1263.589111328125,tensor(0.5833),20.99120330810547,0.55778754
"['collagen', 'protein']",1,933.244140625,tensor(0.6752),15.386528015136719,0.6993943
"['colon', 'organ']",1,647.1888427734375,tensor(0.6196),2.9098968505859375,0.59492314
"['colt', 'male']",1,1389.5584716796875,tensor(0.4651),8.859031677246094,0.3511768
"['columnist', 'journalist']",1,289.24462890625,tensor(0.8863),0.3829002380371094,0.80382514
"['comedian', 'performer']",1,437.000244140625,tensor(0.7932),20.974205017089844,0.6965513
"['comic', 'entertainer']",1,1046.544189453125,tensor(0.5850),39.394134521484375,0.43850344
"['comic', 'performer']",1,936.2100830078125,tensor(0.5752),10.114641189575195,0.3681496
"['comment', 'statement']",1,294.5277099609375,tensor(0.8256),20.802383422851562,0.64829403
"['commission', 'organization']",1,508.93719482421875,tensor(0.6670),58.461299896240234,0.42041922
"['committee', 'organization']",1,448.77484130859375,tensor(0.7147),63.55988311767578,0.57138014
"['company', 'institution']",1,449.01190185546875,tensor(0.7034),9.615419387817383,0.43525547
"['company', 'organization']",1,441.089111328125,tensor(0.7087),39.83207702636719,0.53466225
"['compass', 'instrument']",1,378.4549560546875,tensor(0.7465),1.2834625244140625,0.50191206
"['compassion', 'feeling']",1,479.3043212890625,tensor(0.7111),52.98930358886719,0.48601687
"['competitiveness', 'trait']",1,957.1728515625,tensor(0.5758),2.673503875732422,0.40388796
"['complacency', 'feeling']",1,454.18865966796875,tensor(0.7173),58.7038688659668,0.4902807
"['compost', 'mixture']",1,1013.1319580078125,tensor(0.5772),2.5503921508789062,0.3084355
"['concert', 'performance']",1,258.8738708496094,tensor(0.8096),1.2026596069335938,0.42057136
"['concerto', 'music']",1,645.4260864257812,tensor(0.6696),10.10943603515625,0.54348755
"['condom', 'contraceptive']",1,1601.8800048828125,tensor(0.6904),1.8734855651855469,0.67031276
"['condominium', 'dwelling']",1,814.926513671875,tensor(0.6156),20.912643432617188,0.48216614
"['condominium', 'housing']",1,638.828857421875,tensor(0.7314),3.8018341064453125,0.60772043
"['conjecture', 'idea']",1,868.7100830078125,tensor(0.6227),2.760753631591797,0.4262525
"['conservatism', 'attitude']",1,929.9842529296875,tensor(0.6261),0.6522102355957031,0.5413719
"['contract', 'statement']",1,868.937255859375,tensor(0.6027),30.700729370117188,0.33492732
"['convent', 'building']",1,660.7954711914062,tensor(0.6161),39.010520935058594,0.39823958
"['convent', 'dwelling']",1,711.9264526367188,tensor(0.5671),9.765417098999023,0.39210957
"['convention', 'meeting']",1,284.208251953125,tensor(0.8019),0.6357650756835938,0.6065959
"['conversion', 'transformation']",1,240.77978515625,tensor(0.8502),0.3533287048339844,0.5336576
"['cook', 'worker']",1,585.2130126953125,tensor(0.6487),58.60508728027344,0.37552595
"['cookbook', 'book']",1,1102.8323974609375,tensor(0.5411),2.4082984924316406,0.67782694
"['cookie', 'solid']",1,665.2368774414062,tensor(0.5894),39.49903106689453,0.2604444
"['cool', 'temperature']",1,506.59405517578125,tensor(0.7874),3.5751876831054688,0.27007937
