Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['automobile', 'vehicle']",1,8026.595703125,tensor(0.8520),39.300498962402344,0.7619071
"['baby', 'offspring']",1,17238.044921875,tensor(0.7452),4.1701202392578125,0.5119305
"['bacterium', 'microorganism']",1,32197.455078125,tensor(0.6530),9.488445281982422,0.8530382
"['badminton', 'sport']",1,25142.951171875,tensor(0.5793),1.6700592041015625,0.63908076
"['baggage', 'container']",1,21828.46484375,tensor(0.7040),10.082902908325195,0.26806998
"['bailiff', 'worker']",1,28320.896484375,tensor(0.5455),21.568798065185547,0.4619622
"['balloon', 'aircraft']",1,7172.083984375,tensor(0.6449),10.00225830078125,0.4746011
"['bamboo', 'wood']",1,9657.8291015625,tensor(0.7472),2.41253662109375,0.7164045
"['ban', 'decree']",1,22154.26953125,tensor(0.6432),14.7193603515625,0.45642292
"['bargain', 'agreement']",1,10914.5458984375,tensor(0.8013),1.5800514221191406,0.27348036
"['baritone', 'entertainer']",1,28881.650390625,tensor(0.6298),9.865249633789062,0.46577343
"['baritone', 'singer']",1,11892.5185546875,tensor(0.6756),15.968109130859375,0.6215532
"['baroness', 'aristocrat']",1,25160.216796875,tensor(0.6454),0.7907943725585938,0.73484033
"['baronetcy', 'status']",1,26500.833984375,tensor(0.4908),3.8591995239257812,0.2441597
"['barrier', 'obstruction']",1,16908.556640625,tensor(0.7321),0.7386322021484375,0.59915614
"['basket', 'container']",1,21255.705078125,tensor(0.7205),21.24899673461914,0.5522197
"['basketball', 'game']",1,8846.4765625,tensor(0.5501),2.034687042236328,0.62009895
"['bassist', 'entertainer']",1,37065.53125,tensor(0.5531),21.539955139160156,0.40655
"['bassist', 'musician']",1,15243.404296875,tensor(0.7789),15.137847900390625,0.7596735
"['bat', 'vertebrate']",1,43295.95703125,tensor(0.5835),14.510072708129883,0.36961842
"['batsman', 'athlete']",1,45332.73828125,tensor(0.4935),3.488189697265625,0.5113937
"['batsman', 'player']",1,7867.6171875,tensor(0.6119),18.24864959716797,0.47475785
"['battleship', 'ship']",1,5445.68408203125,tensor(0.8132),1.990203857421875,0.6582351
"['battleship', 'vehicle']",1,17094.18359375,tensor(0.5427),21.46375274658203,0.26772687
"['bead', 'jewelry']",1,29764.66796875,tensor(0.6031),4.853271484375,0.58127815
"['bean', 'vegetable']",1,12632.5087890625,tensor(0.8101),4.750434875488281,0.71713114
"['bear', 'carnivore']",1,33917.5390625,tensor(0.6100),3.5562400817871094,0.41521
"['bear', 'mammal']",1,27277.23046875,tensor(0.6746),2.0438575744628906,0.42763755
"['bear', 'vertebrate']",1,37510.67578125,tensor(0.5896),1.3310470581054688,0.2876083
"['beard', 'hair']",1,7395.18359375,tensor(0.8081),2.8068771362304688,0.6595711
"['bed', 'furniture']",1,22658.7890625,tensor(0.7078),7.722404479980469,0.53051764
"['bee', 'animal']",1,15586.09375,tensor(0.5777),12.720531463623047,0.6884119
"['bee', 'invertebrate']",1,36503.96875,tensor(0.5236),6.756477355957031,0.500328
"['beech', 'tree']",1,9565.4296875,tensor(0.7348),11.302494049072266,0.55334824
"['beer', 'beverage']",1,10220.041015625,tensor(0.8253),4.064876556396484,0.724606
"['beer', 'liquid']",1,14591.08203125,tensor(0.6752),20.658187866210938,0.4257939
"['bend', 'curve']",1,15892.263671875,tensor(0.7971),3.849536895751953,0.60356414
"['benzene', 'chemical']",1,17569.873046875,tensor(0.6762),21.12873077392578,0.7131889
"['benzene', 'hydrocarbon']",1,24082.95703125,tensor(0.7004),15.875114440917969,0.6871115
"['benzodiazepine', 'drug']",1,15352.275390625,tensor(0.7234),40.1900634765625,0.6657316
"['bereavement', 'emotion']",1,31151.021484375,tensor(0.5864),21.245925903320312,0.41661677
"['berry', 'solid']",1,17488.73046875,tensor(0.5930),11.473749160766602,0.2933661
"['bestseller', 'publication']",1,12711.0751953125,tensor(0.7610),0.7875900268554688,0.5162795
"['beverage', 'fluid']",1,15488.4443359375,tensor(0.6800),4.568515777587891,0.27020687
"['beverage', 'liquid']",1,12377.466796875,tensor(0.7434),5.374778747558594,0.5617854
"['bib', 'fabric']",1,28670.90625,tensor(0.6139),12.193431854248047,0.5105052
"['bike', 'vehicle']",1,13608.298828125,tensor(0.7058),53.42988204956055,0.6695666
"['binder', 'machine']",1,20027.166015625,tensor(0.5388),2.5773887634277344,0.34568542
"['bingo', 'game']",1,5119.7734375,tensor(0.6301),11.471261978149414,0.43511853
"['biochemistry', 'chemistry']",1,11037.359375,tensor(0.7965),0.5017547607421875,0.7325912
"['biochemistry', 'science']",1,8748.5576171875,tensor(0.6935),3.786243438720703,0.6822736
"['biologist', 'scientist']",1,10699.974609375,tensor(0.8302),0.5011482238769531,0.8588225
"['biotechnology', 'discipline']",1,25289.3984375,tensor(0.5838),31.12082290649414,0.29170397
"['biplane', 'aircraft']",1,4859.6005859375,tensor(0.8378),21.03933334350586,0.6495114
"['biplane', 'airplane']",1,14324.2578125,tensor(0.8005),0.7929496765136719,0.63986933
"['biplane', 'vehicle']",1,19207.87890625,tensor(0.5601),17.672128677368164,0.5229154
"['bird', 'animal']",1,9004.533203125,tensor(0.7095),21.808876037597656,0.72594464
"['birthday', 'anniversary']",1,12571.771484375,tensor(0.8502),0.5476875305175781,0.70770615
"['bitterness', 'emotion']",1,13331.203125,tensor(0.7286),31.113685607910156,0.55581385
"['bitterness', 'feeling']",1,12001.5166015625,tensor(0.7653),21.3377685546875,0.50335234
"['black', 'color']",1,12510.9267578125,tensor(0.7362),2.0624427795410156,0.6021213
"['blaze', 'combustion']",1,22421.84765625,tensor(0.6106),3.2613182067871094,0.30343035
"['bluegrass', 'herb']",1,33074.98828125,tensor(0.4944),3.7113494873046875,0.38106507
"['boar', 'mammal']",1,17532.95703125,tensor(0.7205),22.861513137817383,0.4723696
"['bomber', 'aircraft']",1,6232.990234375,tensor(0.7984),31.034259796142578,0.6138999
"['bomber', 'airplane']",1,19286.078125,tensor(0.7629),4.287841796875,0.4998983
"['bonnet', 'clothing']",1,18870.03125,tensor(0.6554),2.8633041381835938,0.33329213
"['bonnet', 'commodity']",1,30978.40234375,tensor(0.5605),18.01380157470703,0.0952786
"['bookmark', 'marker']",1,25378.544921875,tensor(0.6176),2.2923965454101562,0.32152873
"['bookshop', 'shop']",1,18916.4609375,tensor(0.6431),2.096027374267578,0.6524888
"['booze', 'beverage']",1,28582.916015625,tensor(0.6415),31.375965118408203,0.5676288
"['booze', 'drug']",1,14531.96484375,tensor(0.6655),21.944618225097656,0.56543416
"['border', 'boundary']",1,14041.89453125,tensor(0.8679),1.5174903869628906,0.57504493
"['boss', 'leader']",1,8280.1787109375,tensor(0.8139),3.7996597290039062,0.5129833
"['bottle', 'container']",1,13844.23828125,tensor(0.7592),30.973373413085938,0.58637977
"['boulevard', 'thoroughfare']",1,21707.724609375,tensor(0.7396),9.454816818237305,0.6896689
"['bounty', 'payment']",1,18621.146484375,tensor(0.6968),2.4131393432617188,0.37072754
"['bourgeoisie', 'people']",1,5262.541015625,tensor(0.5766),1.5428009033203125,0.33219147
"['bowling', 'game']",1,5731.755859375,tensor(0.6059),21.880971908569336,0.5053875
"['box', 'container']",1,25738.63671875,tensor(0.7319),40.27096176147461,0.6090763
"['bra', 'clothing']",1,15525.33203125,tensor(0.7680),17.923175811767578,0.5239689
"['breaker', 'worker']",1,20815.37109375,tensor(0.6621),31.468795776367188,0.29585212
"['breeze', 'wind']",1,7884.44677734375,tensor(0.8368),2.6556129455566406,0.541648
"['brethren', 'organization']",1,15747.6015625,tensor(0.5850),21.174152374267578,0.26378414
"['bridesmaid', 'woman']",1,12406.98828125,tensor(0.6328),1.7576446533203125,0.52413106
"['brigade', 'organization']",1,19149.78515625,tensor(0.5817),31.099117279052734,0.32779002
"['bronze', 'alloy']",1,38640.1484375,tensor(0.6414),2.60638427734375,0.5363065
"['brook', 'stream']",1,12712.0732421875,tensor(0.8343),3.2696609497070312,0.49308267
"['brother', 'kinsman']",1,25099.53125,tensor(0.7006),1.4182395935058594,0.57427543
"['buffalo', 'mammal']",1,17758.47265625,tensor(0.6647),31.5042724609375,0.5117437
"['bug', 'animal']",1,18976.12890625,tensor(0.5707),33.631622314453125,0.40053594
"['bug', 'invertebrate']",1,41492.6328125,tensor(0.4950),12.657562255859375,0.3281933
"['buggy', 'container']",1,38959.60546875,tensor(0.5180),47.21537780761719,0.17991692
"['buggy', 'vehicle']",1,20318.5859375,tensor(0.6643),36.018775939941406,0.392766
"['bull', 'animal']",1,10179.556640625,tensor(0.7562),40.022518157958984,0.53637475
"['bull', 'mammal']",1,22860.328125,tensor(0.6701),16.74250030517578,0.36218628
"['bulldog', 'dog']",1,11149.1796875,tensor(0.7935),2.8415908813476562,0.7322877
"['bungalow', 'house']",1,3277.524658203125,tensor(0.8037),0.974761962890625,0.7481945
"['bungalow', 'housing']",1,15803.146484375,tensor(0.6882),16.06938934326172,0.51297194
"['bureau', 'organization']",1,15448.87890625,tensor(0.6810),39.63678741455078,0.45616704
"['butcher', 'merchant']",1,16351.3828125,tensor(0.6845),1.5444183349609375,0.53151506
"['butter', 'solid']",1,16488.08984375,tensor(0.6104),21.986913681030273,0.25390652
"['butterfly', 'animal']",1,21697.8359375,tensor(0.4821),46.861663818359375,0.54406214
"['butterfly', 'insect']",1,26372.671875,tensor(0.6671),4.0276336669921875,0.6186574
"['cabbage', 'vegetable']",1,12369.955078125,tensor(0.8083),9.673357009887695,0.7732084
"['cafe', 'restaurant']",1,5659.380859375,tensor(0.8503),3.9550628662109375,0.80271
"['cage', 'enclosure']",1,25639.73046875,tensor(0.7345),4.703880310058594,0.62761784
"['cairn', 'symbol']",1,35653.50390625,tensor(0.5317),12.803121566772461,0.27665234
"['calamity', 'misfortune']",1,15555.4619140625,tensor(0.8104),0.6100807189941406,0.6674565
"['calculation', 'procedure']",1,14941.1376953125,tensor(0.6804),0.618072509765625,0.47576717
"['calf', 'animal']",1,9392.935546875,tensor(0.7447),53.49044418334961,0.5532534
"['camera', 'equipment']",1,12123.9169921875,tensor(0.6730),1.5934562683105469,0.450186
"['cameraman', 'artist']",1,16812.126953125,tensor(0.5963),1.7302894592285156,0.43746874
"['campsite', 'site']",1,7826.80712890625,tensor(0.6501),2.373729705810547,0.5002433
"['candy', 'food']",1,4891.11474609375,tensor(0.7073),3.38604736328125,0.58054185
"['cannon', 'armament']",1,15378.13671875,tensor(0.7211),10.058692932128906,0.57339984
"['cannon', 'artillery']",1,10231.7109375,tensor(0.8397),0.6785926818847656,0.67066926
"['carbohydrate', 'molecule']",1,32153.015625,tensor(0.5832),9.782699584960938,0.62062263
"['carbonate', 'chemical']",1,13890.1328125,tensor(0.6385),31.08792495727539,0.6273816
"['carcinoma', 'cancer']",1,17613.884765625,tensor(0.6510),1.3139152526855469,0.66880083
"['carcinoma', 'tumor']",1,32672.328125,tensor(0.6155),15.960983276367188,0.73184127
"['cardinal', 'bishop']",1,17507.224609375,tensor(0.7721),1.500946044921875,0.67479616
"['cardinal', 'leader']",1,19816.90625,tensor(0.5884),1.0001678466796875,0.28244498
"['caring', 'love']",1,7797.7451171875,tensor(0.6922),2.6521224975585938,0.46991953
"['carnage', 'murder']",1,10676.533203125,tensor(0.6916),1.6819381713867188,0.5222837
"['carp', 'seafood']",1,22892.91015625,tensor(0.6994),5.460300445556641,0.5280387
"['carpenter', 'worker']",1,16360.140625,tensor(0.7254),39.427913665771484,0.65344536
"['casket', 'container']",1,16709.060546875,tensor(0.6824),53.28424835205078,0.3412775
"['cassette', 'container']",1,28234.5859375,tensor(0.5712),58.85532760620117,0.32675147
"['castle', 'building']",1,4438.4541015625,tensor(0.7035),2.43927001953125,0.4736752
"['castle', 'dwelling']",1,20649.830078125,tensor(0.6759),17.301612854003906,0.39256087
"['castle', 'house']",1,3441.6015625,tensor(0.7414),5.6377105712890625,0.6136201
"['castle', 'housing']",1,24819.119140625,tensor(0.5674),16.560096740722656,0.3093214
"['cat', 'carnivore']",1,28596.447265625,tensor(0.5951),13.43229866027832,0.58641833
"['cat', 'mammal']",1,18101.55078125,tensor(0.7215),22.167646408081055,0.6231003
"['cataract', 'illness']",1,26154.744140625,tensor(0.6437),10.063474655151367,0.50289416
"['catastrophe', 'misfortune']",1,23981.826171875,tensor(0.6731),9.48318099975586,0.51373225
"['catcher', 'player']",1,6455.458984375,tensor(0.6283),10.138072967529297,0.5754956
"['caterpillar', 'larva']",1,26954.208984375,tensor(0.7140),1.9706954956054688,0.66074294
"['caucus', 'gathering']",1,23612.9609375,tensor(0.6687),2.493743896484375,0.40686128
"['celery', 'herb']",1,34000.01171875,tensor(0.4919),11.416984558105469,0.5777194
"['cellist', 'entertainer']",1,46487.546875,tensor(0.4665),31.219600677490234,0.48888445
"['cellist', 'performer']",1,30638.802734375,tensor(0.5634),0.7166976928710938,0.6305566
"['cellulose', 'carbohydrate']",1,25342.134765625,tensor(0.7247),9.710729598999023,0.5986497
"['cellulose', 'chemical']",1,21942.955078125,tensor(0.5969),15.722269058227539,0.6230706
"['cemetery', 'site']",1,5582.2275390625,tensor(0.7076),10.447105407714844,0.53356975
"['cereal', 'herb']",1,20517.544921875,tensor(0.5350),22.60124969482422,0.4825105
"['chalet', 'building']",1,6586.5625,tensor(0.6232),10.756063461303711,0.31619042
"['chalet', 'house']",1,5881.876953125,tensor(0.6953),4.2090301513671875,0.63925207
"['chamber', 'enclosure']",1,22246.857421875,tensor(0.7400),9.840852737426758,0.5483233
"['champagne', 'alcohol']",1,11329.900390625,tensor(0.7245),21.344985961914062,0.4431174
"['champagne', 'wine']",1,7418.4794921875,tensor(0.8153),16.693382263183594,0.6743681
"['chancellor', 'leader']",1,12639.87890625,tensor(0.6973),21.112083435058594,0.57321787
"['chant', 'music']",1,4293.14404296875,tensor(0.6929),4.016185760498047,0.42757845
"['chapel', 'building']",1,4335.9033203125,tensor(0.6897),21.306299209594727,0.55391306
"['charcoal', 'carbon']",1,8968.31640625,tensor(0.7313),1.5203971862792969,0.5867529
"['chariot', 'vehicle']",1,10635.90234375,tensor(0.7210),68.67655944824219,0.40302467
"['charity', 'institution']",1,15366.8408203125,tensor(0.6559),1.1621246337890625,0.45072156
"['chateau', 'dwelling']",1,20122.82421875,tensor(0.6880),10.448890686035156,0.28969747
"['checklist', 'information']",1,9069.2578125,tensor(0.6390),0.723907470703125,0.5028282
"['checklist', 'list']",1,11800.8671875,tensor(0.7318),16.09735870361328,0.6002093
"['cheese', 'food']",1,4859.4833984375,tensor(0.7445),10.578989028930664,0.66348416
"['chef', 'worker']",1,23118.03125,tensor(0.6042),47.45975875854492,0.48442703
"['chemistry', 'science']",1,8717.5,tensor(0.7469),9.656347274780273,0.6257745
"['chemotherapy', 'care']",1,9403.4375,tensor(0.6672),2.1032485961914062,0.45908737
"['chick', 'animal']",1,9553.5693359375,tensor(0.6913),58.96175765991211,0.528438
"['chick', 'bird']",1,10908.39453125,tensor(0.7116),2.0485801696777344,0.5603413
"['chick', 'vertebrate']",1,28777.66796875,tensor(0.5750),2.7285003662109375,0.32897583
"['chicken', 'solid']",1,18186.130859375,tensor(0.5490),31.594661712646484,0.21516877
"['chilli', 'vegetable']",1,32343.33984375,tensor(0.5320),21.60224151611328,0.5946524
"['chimpanzee', 'mammal']",1,34214.36328125,tensor(0.6320),53.274295806884766,0.70770055
"['chimpanzee', 'vertebrate']",1,29486.810546875,tensor(0.6520),15.583404541015625,0.6231708
"['chocolate', 'food']",1,6132.6845703125,tensor(0.6940),21.900501251220703,0.6339652
"['church', 'organization']",1,23191.0234375,tensor(0.5890),46.81552505493164,0.38376608
"['cider', 'fluid']",1,40531.4765625,tensor(0.4339),32.33303451538086,0.17126392
"['cipher', 'message']",1,13841.978515625,tensor(0.6616),2.537342071533203,0.2902141
"['classroom', 'room']",1,8774.787109375,tensor(0.6985),2.0724716186523438,0.54608166
"['clerk', 'worker']",1,16043.52734375,tensor(0.7207),53.1978645324707,0.6016513
"['clinician', 'professional']",1,11827.2216796875,tensor(0.5792),21.125442504882812,0.5621152
"['clown', 'fool']",1,18638.03515625,tensor(0.7005),3.0331039428710938,0.6297025
"['club', 'organization']",1,20209.130859375,tensor(0.6492),53.47358703613281,0.3862246
"['clubhouse', 'building']",1,4463.9423828125,tensor(0.6995),30.992050170898438,0.5446129
"['coach', 'trainer']",1,20125.484375,tensor(0.7237),2.1016311645507812,0.7191282
"['coaching', 'occupation']",1,38618.3671875,tensor(0.5216),1.8323974609375,0.15540718
"['cockroach', 'insect']",1,29591.240234375,tensor(0.6171),31.05583953857422,0.7534681
"['cockroach', 'invertebrate']",1,38269.8984375,tensor(0.5259),15.589452743530273,0.5370356
"['cocktail', 'alcohol']",1,14591.4462890625,tensor(0.7027),31.25885772705078,0.46942982
"['cold', 'illness']",1,30437.046875,tensor(0.5938),22.3132381439209,0.34849152
"['collagen', 'molecule']",1,29297.88671875,tensor(0.5833),21.238975524902344,0.55778754
"['collagen', 'protein']",1,15758.6044921875,tensor(0.6752),15.781318664550781,0.6993943
"['colon', 'organ']",1,19174.6953125,tensor(0.6196),2.725811004638672,0.59492314
"['colt', 'male']",1,9055.078125,tensor(0.4651),8.186885833740234,0.3511768
"['columnist', 'journalist']",1,7116.447265625,tensor(0.8863),0.4159812927246094,0.80382514
"['comedian', 'performer']",1,13014.2490234375,tensor(0.7932),21.107074737548828,0.6965513
"['comic', 'entertainer']",1,36714.35546875,tensor(0.5850),39.8058967590332,0.43850344
"['comic', 'performer']",1,33249.578125,tensor(0.5752),10.218534469604492,0.3681496
"['comment', 'statement']",1,10483.8681640625,tensor(0.8256),20.993221282958984,0.64829403
"['commission', 'organization']",1,17999.841796875,tensor(0.6670),58.78068161010742,0.42041922
"['committee', 'organization']",1,14395.521484375,tensor(0.7147),63.942684173583984,0.57138014
"['company', 'institution']",1,19807.982421875,tensor(0.7034),9.716180801391602,0.43525547
"['company', 'organization']",1,12330.80859375,tensor(0.7087),39.90813064575195,0.53466225
"['compass', 'instrument']",1,12137.9091796875,tensor(0.7465),1.39935302734375,0.50191206
"['compassion', 'feeling']",1,11512.267578125,tensor(0.7111),53.24404525756836,0.48601687
"['competitiveness', 'trait']",1,26646.791015625,tensor(0.5758),1.9587516784667969,0.40388796
"['complacency', 'feeling']",1,16767.806640625,tensor(0.7173),58.959228515625,0.4902807
"['compost', 'mixture']",1,23876.53515625,tensor(0.5772),2.7040367126464844,0.3084355
"['concert', 'performance']",1,5446.43359375,tensor(0.8096),1.2731552124023438,0.42057136
"['concerto', 'music']",1,5110.67626953125,tensor(0.6696),10.190485000610352,0.54348755
"['condom', 'contraceptive']",1,21027.76953125,tensor(0.6904),2.0318222045898438,0.67031276
"['condominium', 'dwelling']",1,27992.9609375,tensor(0.6156),21.112178802490234,0.48216614
"['condominium', 'housing']",1,16675.931640625,tensor(0.7314),3.8285255432128906,0.60772043
"['conjecture', 'idea']",1,14376.736328125,tensor(0.6227),2.0446739196777344,0.4262525
"['conservatism', 'attitude']",1,26499.68359375,tensor(0.6261),0.6464042663574219,0.5413719
"['contract', 'statement']",1,31527.193359375,tensor(0.6027),30.982845306396484,0.33492732
"['convent', 'building']",1,4674.23828125,tensor(0.6161),39.43095016479492,0.39823958
"['convent', 'dwelling']",1,25030.140625,tensor(0.5671),9.862251281738281,0.39210957
"['convention', 'meeting']",1,11875.44140625,tensor(0.8019),0.6453170776367188,0.6065959
"['conversion', 'transformation']",1,15658.1123046875,tensor(0.8502),0.3865699768066406,0.5336576
"['cook', 'worker']",1,21318.587890625,tensor(0.6487),59.234683990478516,0.37552595
"['cookbook', 'book']",1,10608.29296875,tensor(0.5411),1.9133148193359375,0.67782694
"['cookie', 'solid']",1,17468.80078125,tensor(0.5894),39.87126922607422,0.2604444
"['cool', 'temperature']",1,13619.9189453125,tensor(0.7874),3.7653160095214844,0.27007937
"['copyright', 'right']",1,9039.818359375,tensor(0.5952),1.8074951171875,0.18678291
"['coriander', 'herb']",1,29094.20703125,tensor(0.5297),32.336769104003906,0.5788897
"['corporation', 'organization']",1,11904.1455078125,tensor(0.7256),72.79681396484375,0.5837663
"['corridor', 'passageway']",1,13471.564453125,tensor(0.8330),0.7197647094726562,0.64068824
"['cosmology', 'discipline']",1,35235.5,tensor(0.5412),39.60413360595703,0.34883803
